block_id,dataset,backbone,pred_len,seed,val_order,condition,arms,realised_mse,rel_gain_vs_best_fixed,oracle_headroom_pct,best_fixed_mse,oracle_mse,random_arm_mse,best_fixed_arm,oracle_match_acc,n_arms
ETTh2_h336_DLinear,ETTh2,DLinear,336,2021,deterministic,index,fredf|none|revin|san_lite,0.423290767729985,-1.4098336905105497,9.221573741614831,0.41740603679699606,0.37891463131180914,0.48297958556994475,revin,0.3854616895874263,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2021,deterministic,defect,fredf|none|revin|san_lite,0.4260771544573349,-2.077381948492521,9.221573741614831,0.41740603679699606,0.37891463131180914,0.48297958556994475,revin,0.3807465618860511,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2021,deterministic,control,fredf|none|revin|san_lite,0.4335173025258866,-3.8598545082198226,9.221573741614831,0.41740603679699606,0.37891463131180914,0.48297958556994475,revin,0.3925343811394892,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2021,shuffled,index,fredf|none|revin|san_lite,0.42284637044654144,-1.28457655998933,9.191256466034876,0.4174834755774448,0.3791114986338058,0.4826629118840183,revin,0.37603143418467583,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2021,shuffled,defect,fredf|none|revin|san_lite,0.42720842831319816,-2.329422193849045,9.191256466034876,0.4174834755774448,0.3791114986338058,0.4826629118840183,revin,0.35402750491159135,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2021,shuffled,control,fredf|none|revin|san_lite,0.4378428071620188,-4.876679623406376,9.191256466034876,0.4174834755774448,0.3791114986338058,0.4826629118840183,revin,0.36267190569744595,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2022,deterministic,index,fredf|none|revin|san_lite,0.4231886507061352,-1.35409119932304,9.252424780286873,0.4175348480742549,0.3789027503246994,0.4830557904171452,revin,0.38035363457760313,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2022,deterministic,defect,fredf|none|revin|san_lite,0.4302262620294141,-3.0396059188099573,9.252424780286873,0.4175348480742549,0.3789027503246994,0.4830557904171452,revin,0.3277013752455796,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2022,deterministic,control,fredf|none|revin|san_lite,0.4441018048856839,-6.362811854857277,9.252424780286873,0.4175348480742549,0.3789027503246994,0.4830557904171452,revin,0.32220039292730845,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2022,shuffled,index,fredf|none|revin|san_lite,0.42351802406880146,-1.4509781313756236,9.23195111056845,0.41746075973792957,0.3789209864931163,0.4806425122741778,revin,0.38153241650294695,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2022,shuffled,defect,fredf|none|revin|san_lite,0.4440459090477123,-6.368298981315552,9.23195111056845,0.41746075973792957,0.3789209864931163,0.4806425122741778,revin,0.32141453831041256,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2022,shuffled,control,fredf|none|revin|san_lite,0.43768626436122743,-4.844887609555179,9.23195111056845,0.41746075973792957,0.3789209864931163,0.4806425122741778,revin,0.3387033398821218,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2023,deterministic,index,fredf|none|revin|san_lite,0.42556104559180546,-1.92459162095945,9.286455903710063,0.4175253869786361,0.3787520760300703,0.4860884964111131,revin,0.36817288801571707,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2023,deterministic,defect,fredf|none|revin|san_lite,0.43160947474901706,-3.3732290801042,9.286455903710063,0.4175253869786361,0.3787520760300703,0.4860884964111131,revin,0.4066797642436149,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2023,deterministic,control,fredf|none|revin|san_lite,0.43651690013809147,-4.548588840761223,9.286455903710063,0.4175253869786361,0.3787520760300703,0.4860884964111131,revin,0.37524557956778,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2023,shuffled,index,fredf|none|revin|san_lite,0.42606553664990865,-2.0657100090803886,9.26734220970995,0.41744238746980084,0.378756572894591,0.485855342591207,revin,0.38271119842829077,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2023,shuffled,defect,fredf|none|revin|san_lite,0.43084924025918503,-3.211665415830368,9.26734220970995,0.41744238746980084,0.378756572894591,0.485855342591207,revin,0.35363457760314343,4
ETTh2_h336_DLinear,ETTh2,DLinear,336,2023,shuffled,control,fredf|none|revin|san_lite,0.4354335520043237,-4.309855700943742,9.26734220970995,0.41744238746980084,0.378756572894591,0.485855342591207,revin,0.39174852652259334,4
ETTh2_h336_PatchTST,ETTh2,PatchTST,336,2021,deterministic,index,fredf|none|san_lite,0.416678132809157,-0.049986166724424824,6.9567089631345675,0.4164699554428722,0.38749735272381536,0.4166736231010453,none,0.36856581532416505,3
ETTh2_h336_PatchTST,ETTh2,PatchTST,336,2021,deterministic,defect,fredf|none|san_lite,0.41882144638093843,-0.5646243882264408,6.9567089631345675,0.4164699554428722,0.38749735272381536,0.4166736231010453,none,0.3088408644400786,3
ETTh2_h336_PatchTST,ETTh2,PatchTST,336,2021,deterministic,control,fredf|none|san_lite,0.4148586446049757,0.38689725797459906,6.9567089631345675,0.4164699554428722,0.38749735272381536,0.4166736231010453,none,0.3477406679764244,3
ETTh2_h336_iTransformer,ETTh2,iTransformer,336,2021,deterministic,index,fredf|none|san_lite,0.41773970377702846,-1.6413310481928176,5.2684101450284535,0.4109939327525718,0.3893410867039839,0.42204783526398665,fredf,0.3854616895874263,3
ETTh2_h336_iTransformer,ETTh2,iTransformer,336,2021,deterministic,defect,fredf|none|san_lite,0.41830318124565957,-1.778432212888195,5.2684101450284535,0.4109939327525718,0.3893410867039839,0.42204783526398665,fredf,0.33988212180746563,3
ETTh2_h336_iTransformer,ETTh2,iTransformer,336,2021,deterministic,control,fredf|none|san_lite,0.4158135700553714,-1.1726784554995229,5.2684101450284535,0.4109939327525718,0.3893410867039839,0.42204783526398665,fredf,0.44793713163064836,3
ETTh2_h720_DLinear,ETTh2,DLinear,720,2021,deterministic,index,fredf|none|revin|san_lite,0.48241368172994537,-14.696364299424207,5.555425374090018,0.4206006743775811,0.3972345177896152,0.5894925890077545,revin,0.39703840814437763,4
ETTh2_h720_DLinear,ETTh2,DLinear,720,2021,deterministic,defect,fredf|none|revin|san_lite,0.5455877896241433,-29.716337338622285,5.555425374090018,0.4206006743775811,0.3972345177896152,0.5894925890077545,revin,0.2771864877371587,4
ETTh2_h720_DLinear,ETTh2,DLinear,720,2021,deterministic,control,fredf|none|revin|san_lite,0.47324550149411526,-12.516581718381634,5.555425374090018,0.4206006743775811,0.3972345177896152,0.5894925890077545,revin,0.4035168903285516,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2021,deterministic,index,fredf|none|revin|san_lite,0.29586860547159904,-0.651978411663405,10.817371236657461,0.29395210123094234,0.26215421118283616,0.312551037071664,revin,0.3364452423698384,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2021,deterministic,defect,fredf|none|revin|san_lite,0.30515808069433087,-3.812178724514234,10.817371236657461,0.29395210123094234,0.26215421118283616,0.312551037071664,revin,0.2833034111310592,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2021,deterministic,control,fredf|none|revin|san_lite,0.30360220972468654,-3.282884678603686,10.817371236657461,0.29395210123094234,0.26215421118283616,0.312551037071664,revin,0.3238779174147217,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2021,shuffled,index,fredf|none|revin|san_lite,0.2986602773318064,-1.5973529091454735,10.388721267008329,0.2939646248449864,0.26342545934623407,0.3101369872966805,revin,0.31885098743267504,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2021,shuffled,defect,fredf|none|revin|san_lite,0.29765641158262746,-1.2558608844815218,10.388721267008329,0.2939646248449864,0.26342545934623407,0.3101369872966805,revin,0.3052064631956912,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2021,shuffled,control,fredf|none|revin|san_lite,0.29905578551456147,-1.7318956905987308,10.388721267008329,0.2939646248449864,0.26342545934623407,0.3101369872966805,revin,0.3472172351885099,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2022,deterministic,index,fredf|none|revin|san_lite,0.2966241307543253,-0.8085765679750234,10.778014613370033,0.294244935156199,0.2625311730459627,0.3109402510115151,revin,0.32926391382405745,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2022,deterministic,defect,fredf|none|revin|san_lite,0.30236741875697937,-2.7604497581134537,10.778014613370033,0.294244935156199,0.2625311730459627,0.3109402510115151,revin,0.2678635547576302,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2022,deterministic,control,fredf|none|revin|san_lite,0.2999699028673677,-1.945646985607288,10.778014613370033,0.294244935156199,0.2625311730459627,0.3109402510115151,revin,0.34254937163375226,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2022,shuffled,index,fredf|none|revin|san_lite,0.29697167660566165,-0.8815829080180712,10.993579597474431,0.2943765036641374,0.26201398841755824,0.31261040156262404,revin,0.32998204667863557,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2022,shuffled,defect,fredf|none|revin|san_lite,0.2979032687240914,-1.1980457054336648,10.993579597474431,0.2943765036641374,0.26201398841755824,0.31261040156262404,revin,0.36122082585278276,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2022,shuffled,control,fredf|none|revin|san_lite,0.299705296120802,-1.8101962589868714,10.993579597474431,0.2943765036641374,0.26201398841755824,0.31261040156262404,revin,0.34757630161579894,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2023,deterministic,index,fredf|none|revin|san_lite,0.2972528231716456,-1.0983184420422136,10.688768103963632,0.29402350875109273,0.2625960177295512,0.31376843228468027,revin,0.3436265709156194,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2023,deterministic,defect,fredf|none|revin|san_lite,0.3035834035617124,-3.2514049135821392,10.688768103963632,0.29402350875109273,0.2625960177295512,0.31376843228468027,revin,0.2933572710951526,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2023,deterministic,control,fredf|none|revin|san_lite,0.3046723750939917,-3.621773778610956,10.688768103963632,0.29402350875109273,0.2625960177295512,0.31376843228468027,revin,0.3220825852782765,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2023,shuffled,index,fredf|none|revin|san_lite,0.2966769876891556,-0.8940303269547548,10.406002722689564,0.2940481084240082,0.26344945425538874,0.3114343498808397,revin,0.33141831238779174,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2023,shuffled,defect,fredf|none|revin|san_lite,0.3051180498350137,-3.7646701658230106,10.406002722689564,0.2940481084240082,0.26344945425538874,0.3114343498808397,revin,0.340754039497307,4
ETTh2_h96_DLinear,ETTh2,DLinear,96,2023,shuffled,control,fredf|none|revin|san_lite,0.2980408035138458,-1.3578373658776564,10.406002722689564,0.2940481084240082,0.26344945425538874,0.3114343498808397,revin,0.3561938958707361,4
ETTh2_h96_PatchTST,ETTh2,PatchTST,96,2021,deterministic,index,fredf|none|san_lite,0.29111358176923524,-1.4350212546355339,7.321239625665454,0.2869951405032426,0.26598353855298495,0.2920494622813414,none,0.3500897666068223,3
ETTh2_h96_PatchTST,ETTh2,PatchTST,96,2021,deterministic,defect,fredf|none|san_lite,0.2934322655200958,-2.2429386802737517,7.321239625665454,0.2869951405032426,0.26598353855298495,0.2920494622813414,none,0.3123877917414722,3
ETTh2_h96_PatchTST,ETTh2,PatchTST,96,2021,deterministic,control,fredf|none|san_lite,0.289235374296696,-0.7805824828689332,7.321239625665454,0.2869951405032426,0.26598353855298495,0.2920494622813414,none,0.36337522441651704,3
ETTh2_h96_iTransformer,ETTh2,iTransformer,96,2021,deterministic,index,fredf|none|san_lite,0.2969324830725548,-1.9609922021965902,7.231460319209024,0.291221649239853,0.27016207123412694,0.29858896917457856,fredf,0.3734290843806104,3
ETTh2_h96_iTransformer,ETTh2,iTransformer,96,2021,deterministic,defect,fredf|none|san_lite,0.29806802928902515,-2.3509172711034974,7.231460319209024,0.291221649239853,0.27016207123412694,0.29858896917457856,fredf,0.36193895870736087,3
ETTh2_h96_iTransformer,ETTh2,iTransformer,96,2021,deterministic,control,fredf|none|san_lite,0.29347704974148603,-0.7744618257331073,7.231460319209024,0.291221649239853,0.27016207123412694,0.29858896917457856,fredf,0.4193895870736086,3
ETTm1_h192_DLinear,ETTm1,DLinear,192,2021,deterministic,index,fredf|none|revin|san_lite,0.3942553912820415,-3.3167997445720667,3.6282290759809315,0.38159853214264355,0.3677532632459277,0.4031467899094495,none,0.2753994174243093,4
ETTm1_h192_DLinear,ETTm1,DLinear,192,2021,deterministic,defect,fredf|none|revin|san_lite,0.39449995366192386,-3.380888665068997,3.6282290759809315,0.38159853214264355,0.3677532632459277,0.4031467899094495,none,0.2578338776591049,4
ETTm1_h192_DLinear,ETTm1,DLinear,192,2021,deterministic,control,fredf|none|revin|san_lite,0.3834854318263888,-0.49447246905024556,3.6282290759809315,0.38159853214264355,0.3677532632459277,0.4031467899094495,none,0.2761055697766793,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2021,deterministic,index,fredf|none|revin|san_lite,0.4214360179648529,-1.985791722664811,3.4657037631028014,0.4132301282818743,0.3989087961757348,0.43460222037861296,none,0.302905677246312,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2021,deterministic,defect,fredf|none|revin|san_lite,0.4227273688846046,-2.2982933607038523,3.4657037631028014,0.4132301282818743,0.3989087961757348,0.43460222037861296,none,0.259365221278498,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2021,deterministic,control,fredf|none|revin|san_lite,0.413637558351178,-0.09859640946262223,3.4657037631028014,0.4132301282818743,0.3989087961757348,0.43460222037861296,none,0.2874385337505588,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2021,shuffled,index,fredf|none|revin|san_lite,0.4226635248721259,-1.781172120675726,3.807118384571374,0.41526690650703013,0.39945720376436017,0.43517846461880083,none,0.30871703173893605,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2021,shuffled,defect,fredf|none|revin|san_lite,0.42066677498082045,-1.3003368169187108,3.807118384571374,0.41526690650703013,0.39945720376436017,0.43517846461880083,none,0.2854716137684399,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2021,shuffled,control,fredf|none|revin|san_lite,0.4159623314046572,-0.16746455995652781,3.807118384571374,0.41526690650703013,0.39945720376436017,0.43517846461880083,none,0.2511399195350916,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2022,deterministic,index,fredf|none|revin|san_lite,0.421408857352562,-1.9844832982402485,3.4407002660664108,0.41320879777388003,0.3989915215694643,0.43456667160559537,none,0.30004470272686634,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2022,deterministic,defect,fredf|none|revin|san_lite,0.4211337297002439,-1.917900095317089,3.4407002660664108,0.41320879777388003,0.3989915215694643,0.43456667160559537,none,0.2668752793920429,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2022,deterministic,control,fredf|none|revin|san_lite,0.4138820951239147,-0.1629436143813988,3.4407002660664108,0.41320879777388003,0.3989915215694643,0.43456667160559537,none,0.2878855610192222,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2022,shuffled,index,fredf|none|revin|san_lite,0.42119871342773674,-1.8997197929710186,3.498004627451512,0.41334629210314155,0.3988874196779744,0.434600152332414,none,0.3053196244970943,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2022,shuffled,defect,fredf|none|revin|san_lite,0.4200148483386091,-1.6133097992816963,3.498004627451512,0.41334629210314155,0.3988874196779744,0.434600152332414,none,0.275726419311578,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2022,shuffled,control,fredf|none|revin|san_lite,0.41403743524435754,-0.1672068080493459,3.498004627451512,0.41334629210314155,0.3988874196779744,0.434600152332414,none,0.29164059007599463,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2023,deterministic,index,fredf|none|revin|san_lite,0.42090797282365694,-1.8097214779166717,3.504256997971806,0.41342611168517457,0.3989385982350041,0.4347988443458299,none,0.3138131426016987,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2023,deterministic,defect,fredf|none|revin|san_lite,0.4214346651512435,-1.9371184450409065,3.504256997971806,0.41342611168517457,0.3989385982350041,0.4347988443458299,none,0.2650871703173894,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2023,deterministic,control,fredf|none|revin|san_lite,0.41416245594014534,-0.1781078248708914,3.504256997971806,0.41342611168517457,0.3989385982350041,0.4347988443458299,none,0.3155118462226196,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2023,shuffled,index,fredf|none|revin|san_lite,0.42054387695511164,-1.6171266813355956,3.581387765488329,0.4138513759338115,0.39902975338881286,0.43477006150367115,none,0.31166741171211443,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2023,shuffled,defect,fredf|none|revin|san_lite,0.42074934412418435,-1.6667742555665863,3.581387765488329,0.4138513759338115,0.39902975338881286,0.43477006150367115,none,0.28556101922217253,4
ETTm1_h336_DLinear,ETTm1,DLinear,336,2023,shuffled,control,fredf|none|revin|san_lite,0.414866487204922,-0.24528401502109062,3.581387765488329,0.4138513759338115,0.39902975338881286,0.43477006150367115,none,0.28511399195350917,4
ETTm1_h336_PatchTST,ETTm1,PatchTST,336,2021,deterministic,index,fredf|none|san_lite,0.4084710182158287,-2.024325381926818,3.3330388054341005,0.40036630155281344,0.38702193735817686,0.4482392252788266,none,0.6295932051855163,3
ETTm1_h336_PatchTST,ETTm1,PatchTST,336,2021,deterministic,defect,fredf|none|san_lite,0.4210648066452906,-5.169891924519719,3.3330388054341005,0.40036630155281344,0.38702193735817686,0.4482392252788266,none,0.5091640590075994,3
ETTm1_h336_PatchTST,ETTm1,PatchTST,336,2021,deterministic,control,fredf|none|san_lite,0.40063576247071814,-0.06730359594691075,3.3330388054341005,0.40036630155281344,0.38702193735817686,0.4482392252788266,none,0.7050514081358963,3
ETTm1_h336_iTransformer,ETTm1,iTransformer,336,2021,deterministic,index,fredf|none|san_lite,0.4206295763721517,-2.1804891288603634,9.241181700736005,0.4116535162027787,0.37361186679301117,0.42380143612836374,fredf,0.34456861868573985,3
ETTm1_h336_iTransformer,ETTm1,iTransformer,336,2021,deterministic,defect,fredf|none|san_lite,0.4215624714076226,-2.4071105468130654,9.241181700736005,0.4116535162027787,0.37361186679301117,0.42380143612836374,fredf,0.33383996423781853,3
ETTm1_h336_iTransformer,ETTm1,iTransformer,336,2021,deterministic,control,fredf|none|san_lite,0.4252159451593711,-3.2946224003371904,9.241181700736005,0.4116535162027787,0.37361186679301117,0.42380143612836374,fredf,0.31881984801072866,3
ETTm1_h720_DLinear,ETTm1,DLinear,720,2021,deterministic,index,fredf|none|revin|san_lite,0.47952336233508286,-1.2130879751904502,4.086953909716053,0.47377604213856667,0.45441303366108654,0.4917562426263707,none,0.3045088417739098,4
ETTm1_h720_DLinear,ETTm1,DLinear,720,2021,deterministic,defect,fredf|none|revin|san_lite,0.4798118677247223,-1.2739828630655627,4.086953909716053,0.47377604213856667,0.45441303366108654,0.4917562426263707,none,0.2654383853346912,4
ETTm1_h720_DLinear,ETTm1,DLinear,720,2021,deterministic,control,fredf|none|revin|san_lite,0.47399487062418155,-0.04618817039103984,4.086953909716053,0.47377604213856667,0.45441303366108654,0.4917562426263707,none,0.29173224701416534,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2021,deterministic,index,fredf|none|revin|san_lite,0.34706236739420787,-1.4060994223595364,4.591632584316965,0.34224999223043023,0.3265351300673555,0.3660038572124713,fredf,0.3768052516411379,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2021,deterministic,defect,fredf|none|revin|san_lite,0.3498185640651757,-2.211416218133817,4.591632584316965,0.34224999223043023,0.3265351300673555,0.3660038572124713,fredf,0.302582056892779,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2021,deterministic,control,fredf|none|revin|san_lite,0.3424600460980275,-0.06137439660066799,4.591632584316965,0.34224999223043023,0.3265351300673555,0.3660038572124713,fredf,0.43824945295404816,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2021,shuffled,index,fredf|none|revin|san_lite,0.3481271200628719,-1.7144325786285228,4.471974928678144,0.3422593148654282,0.3269535641135807,0.3661719148348878,fredf,0.3640262582056893,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2021,shuffled,defect,fredf|none|revin|san_lite,0.352765645412178,-3.069698935989723,4.471974928678144,0.3422593148654282,0.3269535641135807,0.3661719148348878,fredf,0.26424507658643326,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2021,shuffled,control,fredf|none|revin|san_lite,0.34294280271104965,-0.19969882949429227,4.471974928678144,0.3422593148654282,0.3269535641135807,0.3661719148348878,fredf,0.4312472647702407,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2022,deterministic,index,fredf|none|revin|san_lite,0.3493707247394702,-2.1024730267277523,4.250633810730079,0.3421765549674924,0.32763188262965276,0.3659390888251446,fredf,0.37601750547045953,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2022,deterministic,defect,fredf|none|revin|san_lite,0.3503193966102026,-2.379719336260142,4.250633810730079,0.3421765549674924,0.32763188262965276,0.3659390888251446,fredf,0.2961925601750547,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2022,deterministic,control,fredf|none|revin|san_lite,0.34246572686738336,-0.08450955966823737,4.250633810730079,0.3421765549674924,0.32763188262965276,0.3659390888251446,fredf,0.44,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2022,shuffled,index,fredf|none|revin|san_lite,0.3470438269256763,-1.4245615106882956,4.423875240320227,0.3421694131643884,0.32703226521546,0.36606612590433013,fredf,0.38818380743982495,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2022,shuffled,defect,fredf|none|revin|san_lite,0.3531746480367768,-3.2163117008653006,4.423875240320227,0.3421694131643884,0.32703226521546,0.36606612590433013,fredf,0.2489277899343545,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2022,shuffled,control,fredf|none|revin|san_lite,0.3424269024579413,-0.07525199028504127,4.423875240320227,0.3421694131643884,0.32703226521546,0.36606612590433013,fredf,0.45890590809628007,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2023,deterministic,index,fredf|none|revin|san_lite,0.34749644324802986,-1.550079197584096,4.5826787465170815,0.34219219324478567,0.3265106243327162,0.3661036187405871,fredf,0.3728665207877462,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2023,deterministic,defect,fredf|none|revin|san_lite,0.3501877591439423,-2.336571686028216,4.5826787465170815,0.34219219324478567,0.3265106243327162,0.3661036187405871,fredf,0.28726477024070024,4
ETTm1_h96_DLinear,ETTm1,DLinear,96,2023,deterministic,control,fredf|none|revin|san_lite,0.3426069259157718,-0.12119875297372772,4.5826787465170815,0.34219219324478567,0.3265106243327162,0.3661036187405871,fredf,0.4482275711159737,4
