block_id,seed,condition,n_arms,n,m_pairs,rho_bar,p_mc,p_analytic,p_analytic_naive,z_analytic,z_analytic_naive,null_sd_mc,null_sd_theory_corrected,null_sd_theory_naive,abs_err_corrected,abs_err_naive,sd_ratio_corrected,sd_ratio_naive
ETTh2_h336_DLinear,2021,intact,4,2545,6,0.7114305860161562,0.0004997501249375312,0.0,2.793313679524957e-282,87.89551421529579,35.88319341783667,0.008301762608941795,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,1.0256625280792804,0.41872497368121003
ETTh2_h336_DLinear,2021,independent,4,2545,6,0.006511933521522312,0.20739630184907545,0.2105444626586095,0.37128593732456583,0.8045335084834648,0.3284494294592683,0.007985132488478566,0.0080940488529772,0.019826289642953604,0.003148160809534034,0.16388963547549038,0.9865436487378535,0.4027547580652104
ETTh2_h336_DLinear,2021,all_shared,4,2545,6,0.7114305860161562,0.0004997501249375312,0.0,2.793313679524957e-282,87.89551421529579,35.88319341783667,0.008182067927706226,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,1.0108745420651433,0.41268780367153507
ETTh2_h336_DLinear,2021,shared_k3,4,2545,6,0.34927443114067197,0.0004997501249375312,0.0,9.16460781114943e-70,43.15200432873589,17.616731997295645,0.008113894751008844,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,1.0024519123113944,0.40924927947335704
ETTh2_h336_DLinear,2021,shared_k2,4,2545,6,0.14216559781128424,0.0004997501249375312,2.3153601089413874e-69,3.7345823482095793e-13,17.564212966047524,7.170559916732118,0.008274344460267733,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.000499750124564073,1.0222750826644955,0.4173420548815845
ETTh2_h336_DLinear,2021,two_pairs,4,2545,6,0.320347540483872,0.0004997501249375312,0.0,5.010373908971666e-59,39.57815752076167,16.157715147560435,0.008051629335276705,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,0.9947591720199598,0.40610873140039633
ETTh2_h336_DLinear,2022,intact,4,2545,6,0.7193298546394923,0.0004997501249375312,0.0,1.5771499898931631e-288,88.87144959285786,36.281617367329595,0.00793588754477765,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,0.9804595560179532,0.40027093761328747
ETTh2_h336_DLinear,2022,independent,4,2545,6,-0.0028193937436429973,0.6146926536731634,0.6362035249846552,0.5565408835533695,-0.34832922247633225,-0.14220480959456924,0.007941932778558584,0.0080940488529772,0.019826289642953604,0.021510871311491764,0.05815177011979389,0.9812064299114449,0.4005758476034975
ETTh2_h336_DLinear,2022,all_shared,4,2545,6,0.7193298546394923,0.0004997501249375312,0.0,1.5771499898931631e-288,88.87144959285786,36.281617367329595,0.008141181013614706,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,1.0058230635240322,0.4106255461928115
ETTh2_h336_DLinear,2022,shared_k3,4,2545,6,0.35561694998240384,0.0004997501249375312,0.0,3.0519914470615247e-72,43.93560706661644,17.93663647543818,0.008021668810830457,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,0.991057622277617,0.404597580046018
ETTh2_h336_DLinear,2022,shared_k2,4,2545,6,0.15056433531194705,0.0004997501249375312,1.551853728109569e-77,1.5487843529344407e-14,18.601856505544266,7.594176117842535,0.008286953635483594,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249220434,1.0238329155173604,0.41797803748059503
ETTh2_h336_DLinear,2022,two_pairs,4,2545,6,0.31741251455239144,0.0004997501249375312,0.0,5.4687127803320635e-58,39.21554222342492,16.009678072326658,0.008133884245048502,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,1.004921565559448,0.4102575111899134
ETTh2_h336_DLinear,2023,intact,4,2545,6,0.6921996532769312,0.0004997501249375312,0.0,2.3421259746880567e-267,85.5195793663047,34.913222077482544,0.007951203417310976,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,0.9823517947246289,0.4010434408304373
ETTh2_h336_DLinear,2023,independent,4,2545,6,-0.00771685687772971,0.8265867066466767,0.8298059883574699,0.6514445714648929,-0.9533988511684421,-0.38922345111972745,0.008177069178955883,0.0080940488529772,0.019826289642953604,0.0032192817107932203,0.1751421351817838,1.0102569588455284,0.41243567637790807
ETTh2_h336_DLinear,2023,all_shared,4,2545,6,0.6921996532769312,0.0004997501249375312,0.0,2.3421259746880567e-267,85.5195793663047,34.913222077482544,0.00799362538933595,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,0.9875929259304739,0.4031831236853204
ETTh2_h336_DLinear,2023,shared_k3,4,2545,6,0.33901374977758025,0.0004997501249375312,0.0,7.522391258062254e-66,41.88432216502896,17.09920292111076,0.008331874444999257,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,1.0293827720022444,0.4202437569028687
ETTh2_h336_DLinear,2023,shared_k2,4,2545,6,0.14521791562385608,0.0004997501249375312,2.8053496215605894e-72,1.1988393771144395e-13,17.94131938929936,7.324512969347621,0.008033915172721113,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501248176473,0.9925706304288033,0.4052152630371977
ETTh2_h336_DLinear,2023,two_pairs,4,2545,6,0.3196430445370556,0.0004997501249375312,0.0,8.91025770354279e-59,39.49111876431072,16.122181724035233,0.008093392096238137,0.0080940488529772,0.019826289642953604,0.0004997501249375312,0.0004997501249375312,0.999918859306264,0.40821516491435816
ETTh2_h96_DLinear,2021,intact,4,2785,6,0.9149854984920441,0.0004997501249375312,0.0,0.0,118.25634493242663,48.27795065516809,0.007750156422217033,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,1.001660870753055,0.4089263381094792
ETTh2_h96_DLinear,2021,independent,4,2785,6,-0.003332998221349312,0.6521739130434783,0.6666821464495315,0.5697984526637008,-0.43076987337245304,-0.17586106438763874,0.007681254055223015,0.007737305757377162,0.018952451089472584,0.014508233406053228,0.0823754603797775,0.9927556563083081,0.4052907995361972
ETTh2_h96_DLinear,2021,all_shared,4,2785,6,0.9149854984920441,0.0004997501249375312,0.0,0.0,118.25634493242663,48.27795065516809,0.007834760834758965,0.007737305757377162,0.018952451089472584,0.0004997501249375312,0.0004997501249375312,1.0125954796718333,0.4133903735074614
