cell_id,dataset,backbone,plugin,pred_len,seq_len,seed,val_order,condition,n,assoc_rho_fstd,assoc_rho_ci_lo,assoc_rho_ci_hi,assoc_rho_ci_excludes_zero,assoc_p_block,assoc_p_boot_2sided,assoc_p_iid_naive,block_len,block_len_requested,block_len_cover,block_len_floor,block_len_capped,n_blocks,n_boot,n_perm,assoc_p_fstd,boot_rho_mean
DLinear_ETTh2_h336_san_lite_s2023_shuf,ETTh2,DLinear,san_lite,336,96,2023,shuffled,defect,2545,-0.007661533619704148,-0.05253078311431412,0.03573323307941085,0.0,0.712143928035982,0.81,0.6991759755042652,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.6991759755042652,-0.00649973614671229
DLinear_ETTh2_h336_san_lite_s2023_shuf,ETTh2,DLinear,san_lite,336,96,2023,shuffled,control,2545,-0.01378842661962107,-0.04937864971564702,0.02115227830668025,0.0,0.4877561219390305,0.478,0.4867659573552273,432.0,432.0,432.0,14.0,0.0,6.0,2000,2000,0.4867659573552273,-0.012850960577970933
DLinear_ETTh2_h720_fredf_s2021_det,ETTh2,DLinear,fredf,720,96,2021,deterministic,index,2161,0.017204018108700432,-0.2506308976528741,0.1875829055591371,0.0,0.9375312343828086,0.957,0.42395968062754186,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.42395968062754186,-0.007937464922535449
DLinear_ETTh2_h720_fredf_s2021_det,ETTh2,DLinear,fredf,720,96,2021,deterministic,defect,2161,0.0012893074222584278,-0.02875656683121596,0.02565363639842262,0.0,0.9660169915042479,0.993,0.9522180811953502,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.9522180811953502,-0.00037096847641395094
DLinear_ETTh2_h720_fredf_s2021_det,ETTh2,DLinear,fredf,720,96,2021,deterministic,control,2161,0.03361802796554798,0.011046651780122216,0.05897862255164151,1.0,0.15292353823088456,0.006,0.11818796046820643,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.11818796046820643,0.03451329194530514
DLinear_ETTh2_h720_none_s2021_det,ETTh2,DLinear,none,720,96,2021,deterministic,index,2161,-0.05307260945619818,-0.34822882931993127,0.14134963579900717,0.0,0.7541229385307346,0.466,0.013640568609952792,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.013640568609952792,-0.07859667104165104
DLinear_ETTh2_h720_none_s2021_det,ETTh2,DLinear,none,720,96,2021,deterministic,defect,2161,-0.0015112403611257012,-0.026051067367599823,0.0213816347175902,0.0,0.9565217391304348,0.988,0.9440057376293636,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.9440057376293636,-0.0007285409756571391
DLinear_ETTh2_h720_none_s2021_det,ETTh2,DLinear,none,720,96,2021,deterministic,control,2161,0.01218252733292495,-0.006638120527110271,0.04600565596217874,0.0,0.17891054472763618,0.198,0.5712627879907678,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.5712627879907678,0.015304302830694528
DLinear_ETTh2_h720_revin_s2021_det,ETTh2,DLinear,revin,720,96,2021,deterministic,index,2161,0.2125456690281644,-0.09936532429064085,0.4070709971708441,0.0,0.22938530734632684,0.177,5.17386613995716e-23,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,5.17386613995716e-23,0.17972089116630616
DLinear_ETTh2_h720_revin_s2021_det,ETTh2,DLinear,revin,720,96,2021,deterministic,defect,2161,-0.006208562073848685,-0.049021236110765594,0.025584457748398945,0.0,0.7456271864067966,0.715,0.7729273774727932,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.7729273774727932,-0.008078842150773334
DLinear_ETTh2_h720_revin_s2021_det,ETTh2,DLinear,revin,720,96,2021,deterministic,control,2161,0.007505215733228427,-0.015330458012073805,0.027781983399656585,0.0,0.7076461769115442,0.6,0.727231274852668,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.727231274852668,0.005578136317026908
DLinear_ETTh2_h720_san_lite_s2021_det,ETTh2,DLinear,san_lite,720,96,2021,deterministic,index,2161,0.2063111941671115,-0.10361811541094118,0.3890136263863343,0.0,0.22138930534732634,0.183,8.939406708283644e-22,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,8.939406708283644e-22,0.17181523265936396
DLinear_ETTh2_h720_san_lite_s2021_det,ETTh2,DLinear,san_lite,720,96,2021,deterministic,defect,2161,0.03584309950039404,-0.006501488751207329,0.06082606821770841,0.0,0.14492753623188406,0.083,0.09574593836809346,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.09574593836809346,0.0326776392727011
DLinear_ETTh2_h720_san_lite_s2021_det,ETTh2,DLinear,san_lite,720,96,2021,deterministic,control,2161,0.004633797808628644,-0.04776916542760861,0.0479436315087055,0.0,0.8260869565217391,0.897,0.8294870739237278,816.0,816.0,816.0,13.0,0.0,3.0,2000,2000,0.8294870739237278,0.0021254746799290957
DLinear_ETTh2_h96_fredf_s2021_det,ETTh2,DLinear,fredf,96,96,2021,deterministic,index,2785,0.15165646109125694,-0.1152633344726674,0.39374535319215637,0.0,0.28785607196401797,0.31,1.2246962292385045e-15,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,1.2246962292385045e-15,0.13620801684450373
DLinear_ETTh2_h96_fredf_s2021_det,ETTh2,DLinear,fredf,96,96,2021,deterministic,defect,2785,0.03346801010336749,0.006899042842679959,0.05879026505375489,1.0,0.050474762618690654,0.017,0.07741371865781578,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.07741371865781578,0.0323323526924106
DLinear_ETTh2_h96_fredf_s2021_det,ETTh2,DLinear,fredf,96,96,2021,deterministic,control,2785,-0.007818557406557956,-0.04756322986999738,0.02852531863367556,0.0,0.6666666666666666,0.695,0.6799470233699687,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.6799470233699687,-0.008558939467677062
DLinear_ETTh2_h96_fredf_s2021_shuf,ETTh2,DLinear,fredf,96,96,2021,shuffled,index,2785,0.15282215227955895,-0.10772668258645253,0.3944751004083928,0.0,0.2753623188405797,0.327,7.41705363602114e-16,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,7.41705363602114e-16,0.135117567451534
DLinear_ETTh2_h96_fredf_s2021_shuf,ETTh2,DLinear,fredf,96,96,2021,shuffled,defect,2785,-0.008286624751140264,-0.040524204184157205,0.02648724265597944,0.0,0.6501749125437282,0.652,0.6619428501101472,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.6619428501101472,-0.007501867985275902
DLinear_ETTh2_h96_fredf_s2021_shuf,ETTh2,DLinear,fredf,96,96,2021,shuffled,control,2785,-0.00621871406985845,-0.04093174803042357,0.027541581953353118,0.0,0.7021489255372314,0.747,0.7428195036650256,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.7428195036650256,-0.005984829211608423
DLinear_ETTh2_h96_fredf_s2022_det,ETTh2,DLinear,fredf,96,96,2022,deterministic,index,2785,0.15211964086335403,-0.12285978641765172,0.3956816209624676,0.0,0.3098450774612694,0.327,1.0038806751586637e-15,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,1.0038806751586637e-15,0.13439845753117327
DLinear_ETTh2_h96_fredf_s2022_det,ETTh2,DLinear,fredf,96,96,2022,deterministic,defect,2785,0.0009406783544061277,-0.03609893164243507,0.03633648522325572,0.0,0.9580209895052474,0.976,0.9604143716160739,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9604143716160739,-0.000552979905910017
DLinear_ETTh2_h96_fredf_s2022_det,ETTh2,DLinear,fredf,96,96,2022,deterministic,control,2785,-0.0015875947824662488,-0.028423483500501435,0.025762578322031326,0.0,0.9160419790104948,0.951,0.9332414840845483,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9332414840845483,-0.0010325965137377225
DLinear_ETTh2_h96_fredf_s2022_shuf,ETTh2,DLinear,fredf,96,96,2022,shuffled,index,2785,0.1511912363585166,-0.11758747399695328,0.39030406111524785,0.0,0.3028485757121439,0.313,1.4945089456236368e-15,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,1.4945089456236368e-15,0.13744866590009294
DLinear_ETTh2_h96_fredf_s2022_shuf,ETTh2,DLinear,fredf,96,96,2022,shuffled,defect,2785,0.002289893431887614,-0.036035089173638096,0.04259539432721703,0.0,0.9010494752623688,0.93,0.9038311722686231,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9038311722686231,0.002220882793610135
DLinear_ETTh2_h96_fredf_s2022_shuf,ETTh2,DLinear,fredf,96,96,2022,shuffled,control,2785,-0.022589758721466506,-0.05591546964803913,0.011566828616344393,0.0,0.2158920539730135,0.18,0.23329358318097304,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.23329358318097304,-0.023202612837696996
DLinear_ETTh2_h96_fredf_s2023_det,ETTh2,DLinear,fredf,96,96,2023,deterministic,index,2785,0.15237471473098083,-0.10968579114889752,0.4182934453916025,0.0,0.27936031984008,0.299,8.995428860738453e-16,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,8.995428860738453e-16,0.13869179337902268
DLinear_ETTh2_h96_fredf_s2023_det,ETTh2,DLinear,fredf,96,96,2023,deterministic,defect,2785,0.0016790518600200016,-0.031103585343565936,0.03727429132060986,0.0,0.9300349825087456,0.915,0.9294054820809157,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9294054820809157,0.00206213919126597
DLinear_ETTh2_h96_fredf_s2023_det,ETTh2,DLinear,fredf,96,96,2023,deterministic,control,2785,0.008334334579389329,-0.02552236101068508,0.041445409875709174,0.0,0.624687656171914,0.625,0.6601184059025691,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.6601184059025691,0.008033515277514596
DLinear_ETTh2_h96_fredf_s2023_shuf,ETTh2,DLinear,fredf,96,96,2023,shuffled,index,2785,0.14968705014757258,-0.09763632918436138,0.40071691943870874,0.0,0.31634182908545727,0.282,2.8334321874282807e-15,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,2.8334321874282807e-15,0.1389036935782904
DLinear_ETTh2_h96_fredf_s2023_shuf,ETTh2,DLinear,fredf,96,96,2023,shuffled,defect,2785,-0.004433630863589111,-0.03816256044700153,0.025197541028704303,0.0,0.800599700149925,0.766,0.8150358825762244,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.8150358825762244,-0.005006277537813247
DLinear_ETTh2_h96_fredf_s2023_shuf,ETTh2,DLinear,fredf,96,96,2023,shuffled,control,2785,0.01233829866936899,-0.02317643029361474,0.044063786202978406,0.0,0.4847576211894053,0.525,0.5150378693433679,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.5150378693433679,0.010588827379308264
DLinear_ETTh2_h96_none_s2021_det,ETTh2,DLinear,none,96,96,2021,deterministic,index,2785,0.03336076380878489,-0.20724760542962808,0.2649453897617435,0.0,0.8210894552723638,0.809,0.07836800511036672,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.07836800511036672,0.02798146104025163
DLinear_ETTh2_h96_none_s2021_det,ETTh2,DLinear,none,96,96,2021,deterministic,defect,2785,-0.04560960918894337,-0.08941991564136512,-0.002156207411937687,1.0,0.01199400299850075,0.038,0.016104957840098123,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.016104957840098123,-0.04549497808419433
DLinear_ETTh2_h96_none_s2021_det,ETTh2,DLinear,none,96,96,2021,deterministic,control,2785,-0.020229565480914313,-0.047897837373784766,0.007088050097976677,0.0,0.30134932533733133,0.149,0.285797936350514,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.285797936350514,-0.020018430056478694
DLinear_ETTh2_h96_none_s2021_shuf,ETTh2,DLinear,none,96,96,2021,shuffled,index,2785,0.07524718760712618,-0.15083706363844857,0.2996631465023687,0.0,0.5932033983008496,0.594,7.17778817448607e-05,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,7.17778817448607e-05,0.06407793366141175
DLinear_ETTh2_h96_none_s2021_shuf,ETTh2,DLinear,none,96,96,2021,shuffled,defect,2785,0.01698065239540045,-0.011078497816420365,0.04584961010824548,0.0,0.3553223388305847,0.25,0.3702737235538792,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.3702737235538792,0.01684200290547052
DLinear_ETTh2_h96_none_s2021_shuf,ETTh2,DLinear,none,96,96,2021,shuffled,control,2785,0.0026777745244857733,-0.024949302775573133,0.028309749614071237,0.0,0.8680659670164917,0.814,0.8876415698757664,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.8876415698757664,0.0029174417687909196
DLinear_ETTh2_h96_none_s2022_det,ETTh2,DLinear,none,96,96,2022,deterministic,index,2785,0.04820033780974395,-0.18536802111322015,0.2710373517863614,0.0,0.7401299350324838,0.764,0.010983463635454507,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.010983463635454507,0.03759698268910644
DLinear_ETTh2_h96_none_s2022_det,ETTh2,DLinear,none,96,96,2022,deterministic,defect,2785,0.006094637518812756,-0.03194824165817637,0.040946189131738586,0.0,0.7816091954022989,0.725,0.7477745633924733,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.7477745633924733,0.006034505582658124
DLinear_ETTh2_h96_none_s2022_det,ETTh2,DLinear,none,96,96,2022,deterministic,control,2785,0.014894315416197327,-0.02437427140395422,0.051902308456368264,0.0,0.4777611194402799,0.465,0.4319389316822636,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.4319389316822636,0.014281392032471895
DLinear_ETTh2_h96_none_s2022_shuf,ETTh2,DLinear,none,96,96,2022,shuffled,index,2785,0.03246250221488886,-0.19990594490042185,0.26404164783749967,0.0,0.8225887056471765,0.786,0.08674211602011214,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.08674211602011214,0.0307706012714984
DLinear_ETTh2_h96_none_s2022_shuf,ETTh2,DLinear,none,96,96,2022,shuffled,defect,2785,-0.015243626219822124,-0.05646122238348592,0.02364520667050933,0.0,0.43728135932033985,0.417,0.42121856446454053,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.42121856446454053,-0.01614481419462672
DLinear_ETTh2_h96_none_s2022_shuf,ETTh2,DLinear,none,96,96,2022,shuffled,control,2785,-0.002186247521179937,-0.0436071229170999,0.0394354708455209,0.0,0.920039980009995,0.925,0.9081642672543911,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9081642672543911,-0.002177632220936707
DLinear_ETTh2_h96_none_s2023_det,ETTh2,DLinear,none,96,96,2023,deterministic,index,2785,0.033640119791322476,-0.18459969794005587,0.24592627358622082,0.0,0.8040979510244878,0.811,0.07590207688737943,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.07590207688737943,0.026471927913061258
DLinear_ETTh2_h96_none_s2023_det,ETTh2,DLinear,none,96,96,2023,deterministic,defect,2785,-0.012358493767134974,-0.05108297766319442,0.02679696528281748,0.0,0.5397301349325337,0.487,0.5143502644849514,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.5143502644849514,-0.013667211733102518
DLinear_ETTh2_h96_none_s2023_det,ETTh2,DLinear,none,96,96,2023,deterministic,control,2785,0.008865344045625443,-0.02246457046796389,0.038739750598129785,0.0,0.665167416291854,0.605,0.6399507368385295,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.6399507368385295,0.007951333496032765
DLinear_ETTh2_h96_none_s2023_shuf,ETTh2,DLinear,none,96,96,2023,shuffled,index,2785,0.05930241156722936,-0.1704972492542923,0.2755741629490511,0.0,0.664167916041979,0.679,0.0017539625763773666,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.0017539625763773666,0.05160930083791156
DLinear_ETTh2_h96_none_s2023_shuf,ETTh2,DLinear,none,96,96,2023,shuffled,defect,2785,-0.0018404532059591947,-0.04127300652797635,0.03642913620678961,0.0,0.9150424787606197,0.942,0.9226398490508956,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9226398490508956,-0.0018134358665397752
DLinear_ETTh2_h96_none_s2023_shuf,ETTh2,DLinear,none,96,96,2023,shuffled,control,2785,0.01958337068603082,-0.00928615061599543,0.0494145272177863,0.0,0.2448775612193903,0.189,0.30146839075922527,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.30146839075922527,0.01904903331552254
DLinear_ETTh2_h96_revin_s2021_det,ETTh2,DLinear,revin,96,96,2021,deterministic,index,2785,0.17113991426984895,-0.14218921107597024,0.4258003694007199,0.0,0.2493753123438281,0.28,1.7173132739214664e-19,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,1.7173132739214664e-19,0.151313837612696
DLinear_ETTh2_h96_revin_s2021_det,ETTh2,DLinear,revin,96,96,2021,deterministic,defect,2785,0.006753179752496138,-0.025354878659852483,0.04580297652057991,0.0,0.7301349325337332,0.677,0.7215992586839433,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.7215992586839433,0.008899243882435239
DLinear_ETTh2_h96_revin_s2021_det,ETTh2,DLinear,revin,96,96,2021,deterministic,control,2785,-0.027291980552855255,-0.06625708401929505,0.0034122301451357615,0.0,0.079960019990005,0.087,0.14986066694838757,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.14986066694838757,-0.028679825037341393
DLinear_ETTh2_h96_revin_s2021_shuf,ETTh2,DLinear,revin,96,96,2021,shuffled,index,2785,0.17017964354144186,-0.1363583559920187,0.43350538979564257,0.0,0.24087956021989004,0.284,2.725079745689456e-19,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,2.725079745689456e-19,0.14999408162972738
DLinear_ETTh2_h96_revin_s2021_shuf,ETTh2,DLinear,revin,96,96,2021,shuffled,defect,2785,-0.0051047149678578345,-0.035351970068104366,0.027515793815553913,0.0,0.768615692153923,0.777,0.7876655448167261,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.7876655448167261,-0.004726266741210023
DLinear_ETTh2_h96_revin_s2021_shuf,ETTh2,DLinear,revin,96,96,2021,shuffled,control,2785,0.013665177089558483,-0.027967367429759284,0.059579249501246385,0.0,0.4512743628185907,0.529,0.47089458649141525,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.47089458649141525,0.01405845816784613
DLinear_ETTh2_h96_revin_s2022_det,ETTh2,DLinear,revin,96,96,2022,deterministic,index,2785,0.16918043812379369,-0.14615290021087798,0.428076419061057,0.0,0.24187906046976512,0.319,4.394096010643315e-19,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,4.394096010643315e-19,0.1517439270853908
DLinear_ETTh2_h96_revin_s2022_det,ETTh2,DLinear,revin,96,96,2022,deterministic,defect,2785,0.001453479289861411,-0.0376132215435458,0.03709532485489903,0.0,0.9335332333833083,0.939,0.9388694960771384,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9388694960771384,0.0012786919491755279
DLinear_ETTh2_h96_revin_s2022_det,ETTh2,DLinear,revin,96,96,2022,deterministic,control,2785,-0.012881754733284716,-0.04194910465725466,0.01792872171080103,0.0,0.3758120939530235,0.397,0.496701997167612,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.496701997167612,-0.012875649100041051
DLinear_ETTh2_h96_revin_s2022_shuf,ETTh2,DLinear,revin,96,96,2022,shuffled,index,2785,0.1685072913452476,-0.13966409390938153,0.4325313489990905,0.0,0.24687656171914044,0.337,6.053122339442959e-19,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,6.053122339442959e-19,0.14697531824430254
DLinear_ETTh2_h96_revin_s2022_shuf,ETTh2,DLinear,revin,96,96,2022,shuffled,defect,2785,0.0023194597257764266,-0.03202802489002813,0.038278528127952405,0.0,0.9245377311344328,0.907,0.9025956217730026,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9025956217730026,0.002173705681177129
DLinear_ETTh2_h96_revin_s2022_shuf,ETTh2,DLinear,revin,96,96,2022,shuffled,control,2785,0.020896164810219078,-0.01490706083482401,0.05439873183151112,0.0,0.36731634182908546,0.246,0.2702194274833529,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.2702194274833529,0.02012587938019385
DLinear_ETTh2_h96_revin_s2023_det,ETTh2,DLinear,revin,96,96,2023,deterministic,index,2785,0.17219745229228273,-0.13300030516262554,0.4501811138652203,0.0,0.255872063968016,0.286,1.0297519106064145e-19,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,1.0297519106064145e-19,0.15883368326718528
DLinear_ETTh2_h96_revin_s2023_det,ETTh2,DLinear,revin,96,96,2023,deterministic,defect,2785,-0.003326963060386881,-0.046404787854132414,0.040562080955944976,0.0,0.8680659670164917,0.9,0.8606532789135746,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.8606532789135746,-0.003129470724279849
DLinear_ETTh2_h96_revin_s2023_det,ETTh2,DLinear,revin,96,96,2023,deterministic,control,2785,-0.013983927206497057,-0.053213678592208116,0.027527183913945045,0.0,0.49375312343828087,0.564,0.46061005741595984,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.46061005741595984,-0.011864784850538677
DLinear_ETTh2_h96_revin_s2023_shuf,ETTh2,DLinear,revin,96,96,2023,shuffled,index,2785,0.17235924361839797,-0.136114370988675,0.4306038828969911,0.0,0.239880059970015,0.335,9.519920646290942e-20,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,9.519920646290942e-20,0.1488290078556965
DLinear_ETTh2_h96_revin_s2023_shuf,ETTh2,DLinear,revin,96,96,2023,shuffled,defect,2785,-0.005605716495381188,-0.0383269096890485,0.025459773471876765,0.0,0.7476261869065467,0.734,0.7673996889137209,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.7673996889137209,-0.005551294701583485
DLinear_ETTh2_h96_revin_s2023_shuf,ETTh2,DLinear,revin,96,96,2023,shuffled,control,2785,-0.0009222281690843158,-0.026855320472475405,0.028194273485978458,0.0,0.9545227386306847,0.918,0.9611901736116314,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9611901736116314,-0.0010211492069672954
DLinear_ETTh2_h96_san_lite_s2021_det,ETTh2,DLinear,san_lite,96,96,2021,deterministic,index,2785,0.21893283165924696,-0.07552419889372206,0.48845428041538336,0.0,0.1374312843578211,0.169,7.238328845340797e-31,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,7.238328845340797e-31,0.20294095073176524
DLinear_ETTh2_h96_san_lite_s2021_det,ETTh2,DLinear,san_lite,96,96,2021,deterministic,defect,2785,-0.003932358238557719,-0.04003737017851407,0.02865573878223265,0.0,0.8385807096451774,0.771,0.835630738353431,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.835630738353431,-0.005254938470222399
DLinear_ETTh2_h96_san_lite_s2021_det,ETTh2,DLinear,san_lite,96,96,2021,deterministic,control,2785,0.015011422315742467,-0.020200033061589427,0.0538188029218249,0.0,0.5132433783108445,0.398,0.42832741769477944,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.42832741769477944,0.01611512209559207
DLinear_ETTh2_h96_san_lite_s2021_shuf,ETTh2,DLinear,san_lite,96,96,2021,shuffled,index,2785,0.21869637074655232,-0.09953613423145556,0.4694819325015241,0.0,0.14842578710644677,0.193,8.368733746586577e-31,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,8.368733746586577e-31,0.20000095363776155
DLinear_ETTh2_h96_san_lite_s2021_shuf,ETTh2,DLinear,san_lite,96,96,2021,shuffled,defect,2785,-0.0049107497006039115,-0.03954250143115516,0.028278947117920273,0.0,0.7816091954022989,0.782,0.7955511795067917,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.7955511795067917,-0.005037335080831164
DLinear_ETTh2_h96_san_lite_s2021_shuf,ETTh2,DLinear,san_lite,96,96,2021,shuffled,control,2785,0.017463029299552037,-0.007762730319934142,0.04453320148216355,0.0,0.32283858070964516,0.174,0.35683499601919266,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.35683499601919266,0.017540439603689634
DLinear_ETTh2_h96_san_lite_s2022_det,ETTh2,DLinear,san_lite,96,96,2022,deterministic,index,2785,0.2172189371031116,-0.10364704355094916,0.47314391133447253,0.0,0.1519240379810095,0.209,2.0649277772853062e-30,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,2.0649277772853062e-30,0.18996391615715924
DLinear_ETTh2_h96_san_lite_s2022_det,ETTh2,DLinear,san_lite,96,96,2022,deterministic,defect,2785,0.042791758915741517,0.0006834123471330083,0.07750417961710801,1.0,0.0769615192403798,0.048,0.023955120610943452,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.023955120610943452,0.04083118601832066
DLinear_ETTh2_h96_san_lite_s2022_det,ETTh2,DLinear,san_lite,96,96,2022,deterministic,control,2785,-0.03168745943814641,-0.06872923561388787,0.00743599896872582,0.0,0.13243378310844578,0.122,0.09453513059353985,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.09453513059353985,-0.029855664661251422
DLinear_ETTh2_h96_san_lite_s2022_shuf,ETTh2,DLinear,san_lite,96,96,2022,shuffled,index,2785,0.21704030495536464,-0.06658248736565249,0.4714067268877457,0.0,0.1454272863568216,0.151,2.302250240098692e-30,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,2.302250240098692e-30,0.19826162217424206
DLinear_ETTh2_h96_san_lite_s2022_shuf,ETTh2,DLinear,san_lite,96,96,2022,shuffled,defect,2785,-3.4122732241568855e-05,-0.03741176245342108,0.037286682857563744,0.0,0.9985007496251874,0.946,0.9985634582888397,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9985634582888397,-0.0007566801547078621
DLinear_ETTh2_h96_san_lite_s2022_shuf,ETTh2,DLinear,san_lite,96,96,2022,shuffled,control,2785,0.011790111176199202,-0.01995735554788869,0.036451734598483616,0.0,0.4962518740629685,0.48,0.5338833534990375,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.5338833534990375,0.010425417561952234
DLinear_ETTh2_h96_san_lite_s2023_det,ETTh2,DLinear,san_lite,96,96,2023,deterministic,index,2785,0.2199436014966182,-0.08764320315325215,0.4718402410430732,0.0,0.12993503248375812,0.173,3.8859015128466004e-31,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,3.8859015128466004e-31,0.19947215175668162
DLinear_ETTh2_h96_san_lite_s2023_det,ETTh2,DLinear,san_lite,96,96,2023,deterministic,defect,2785,-0.000816637911813225,-0.0449748096734088,0.038705623233352526,0.0,0.9705147426286856,0.951,0.9656307667746832,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.9656307667746832,-0.0016450703635599734
DLinear_ETTh2_h96_san_lite_s2023_det,ETTh2,DLinear,san_lite,96,96,2023,deterministic,control,2785,-0.014938625968501403,-0.04315304907584676,0.011339998604352022,0.0,0.4682658670664668,0.323,0.4305703477026299,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.4305703477026299,-0.01367253682578464
DLinear_ETTh2_h96_san_lite_s2023_shuf,ETTh2,DLinear,san_lite,96,96,2023,shuffled,index,2785,0.2195009445719786,-0.08696009665560042,0.4811858748672403,0.0,0.15942028985507245,0.174,5.104471709905951e-31,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,5.104471709905951e-31,0.19255886982810752
DLinear_ETTh2_h96_san_lite_s2023_shuf,ETTh2,DLinear,san_lite,96,96,2023,shuffled,defect,2785,-0.004960292770887225,-0.03589795127681235,0.02270682734013119,0.0,0.7571214392803598,0.729,0.793534990157994,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.793534990157994,-0.005420446902103604
DLinear_ETTh2_h96_san_lite_s2023_shuf,ETTh2,DLinear,san_lite,96,96,2023,shuffled,control,2785,-0.04137738433610618,-0.07424333446548508,-0.006024082094242615,1.0,0.06046976511744128,0.026,0.029019557961698972,192.0,192.0,192.0,15.0,0.0,15.0,2000,2000,0.029019557961698972,-0.0396572736302582
