cell_id,draw,condition,assoc_rho_fstd,spearman_test
DLinear_ETTh1_h96_san_lite_s2023_shuf,5,control,-0.029602437948780258,0.011605926199418384
DLinear_ETTh1_h96_san_lite_s2023_shuf,6,defect,-0.01034131831784974,-0.0041112088320130954
DLinear_ETTh1_h96_san_lite_s2023_shuf,6,control,0.014617947614984118,0.10076863177193138
DLinear_ETTh1_h96_san_lite_s2023_shuf,7,defect,0.01529000500374892,-0.012358759196377559
DLinear_ETTh1_h96_san_lite_s2023_shuf,7,control,-0.005336651663123215,-0.06548356010739234
DLinear_ETTh2_h192_fredf_s2021_det,0,defect,-0.003948372403689467,0.008851867898023605
DLinear_ETTh2_h192_fredf_s2021_det,0,control,-0.029905176984299245,-0.022446798007487317
DLinear_ETTh2_h192_fredf_s2021_det,1,defect,-0.02254507765750475,-0.17553311372730807
DLinear_ETTh2_h192_fredf_s2021_det,1,control,0.012312157603201177,0.11700473407575636
DLinear_ETTh2_h192_fredf_s2021_det,2,defect,0.00037483987990647366,0.14434364777227907
DLinear_ETTh2_h192_fredf_s2021_det,2,control,-0.004693506046446775,-0.22300884086135092
DLinear_ETTh2_h192_fredf_s2021_det,3,defect,0.01706843968770311,0.10559791718462509
DLinear_ETTh2_h192_fredf_s2021_det,3,control,-0.0030874726245495357,0.10497665429706245
DLinear_ETTh2_h192_fredf_s2021_det,4,defect,0.03517147835036113,0.321052775430452
DLinear_ETTh2_h192_fredf_s2021_det,4,control,0.044382702724480666,0.09592719406338819
DLinear_ETTh2_h192_fredf_s2021_det,5,defect,-0.04655714272877029,-0.02824015124346593
DLinear_ETTh2_h192_fredf_s2021_det,5,control,0.011861432870922173,-0.10881726818428199
DLinear_ETTh2_h192_fredf_s2021_det,6,defect,0.004466032321843066,0.10614978430318646
DLinear_ETTh2_h192_fredf_s2021_det,6,control,-0.00110040164320839,0.053304967298535934
DLinear_ETTh2_h192_fredf_s2021_det,7,defect,0.012638591766736375,-0.16581522683385191
DLinear_ETTh2_h192_fredf_s2021_det,7,control,0.020526903483774794,-0.13112578488794677
DLinear_ETTh2_h192_none_s2021_det,0,defect,0.008078515121165208,0.12073779895970611
DLinear_ETTh2_h192_none_s2021_det,0,control,-0.003137888791623369,-0.08865365439802704
DLinear_ETTh2_h192_none_s2021_det,1,defect,-0.026133954101852604,-0.21406951348220626
DLinear_ETTh2_h192_none_s2021_det,1,control,0.006467547069788023,-0.08288457990068444
DLinear_ETTh2_h192_none_s2021_det,2,defect,0.012558003419412924,-0.06610978211820004
DLinear_ETTh2_h192_none_s2021_det,2,control,0.0049261384358629005,0.06089211469734925
DLinear_ETTh2_h192_none_s2021_det,3,defect,-0.027853653102510367,0.004022745274003428
DLinear_ETTh2_h192_none_s2021_det,3,control,-0.028550593954660218,0.022799893381392947
DLinear_ETTh2_h192_none_s2021_det,4,defect,0.02951982845634007,0.3723668842947608
DLinear_ETTh2_h192_none_s2021_det,4,control,0.008760694362161987,0.040699989069276035
DLinear_ETTh2_h192_none_s2021_det,5,defect,-0.005655589024089691,-0.027949546770367855
DLinear_ETTh2_h192_none_s2021_det,5,control,0.026035448830069714,0.15663606229837287
DLinear_ETTh2_h192_none_s2021_det,6,defect,-0.05531480830780162,0.01774741539621778
DLinear_ETTh2_h192_none_s2021_det,6,control,-0.013609881774419519,0.017397697884250173
DLinear_ETTh2_h192_none_s2021_det,7,defect,-0.043491981016655086,-0.2804227229624786
DLinear_ETTh2_h192_none_s2021_det,7,control,0.0022639129083494277,0.11255589899358752
DLinear_ETTh2_h192_revin_s2021_det,0,defect,0.0030830536457118526,-0.12249010918413471
DLinear_ETTh2_h192_revin_s2021_det,0,control,-0.021512493144411043,0.12950085717104712
DLinear_ETTh2_h192_revin_s2021_det,1,defect,-0.010545480722686218,-0.022694003050576703
DLinear_ETTh2_h192_revin_s2021_det,1,control,0.022919604629272856,-0.13843861174914912
DLinear_ETTh2_h192_revin_s2021_det,2,defect,-0.006864826226989958,0.18225002866878298
DLinear_ETTh2_h192_revin_s2021_det,2,control,0.009535737886517463,-0.19284684657782217
DLinear_ETTh2_h192_revin_s2021_det,3,defect,-0.003377203342347721,0.05532874605249693
DLinear_ETTh2_h192_revin_s2021_det,3,control,0.0004042939785167517,0.04119697714093309
DLinear_ETTh2_h192_revin_s2021_det,4,defect,-0.00043198604017429437,0.0018308369938107977
DLinear_ETTh2_h192_revin_s2021_det,4,control,-0.0433300840672459,-0.1303850850014767
DLinear_ETTh2_h192_revin_s2021_det,5,defect,0.021937655071595355,0.05263060866576563
DLinear_ETTh2_h192_revin_s2021_det,5,control,0.025637043939165622,0.050073088585077176
DLinear_ETTh2_h192_revin_s2021_det,6,defect,0.006702286804267578,0.21452622581290304
DLinear_ETTh2_h192_revin_s2021_det,6,control,0.013662094537707663,0.10869895345079154
DLinear_ETTh2_h192_revin_s2021_det,7,defect,-0.02168381991639193,0.06931958913126285
DLinear_ETTh2_h192_revin_s2021_det,7,control,0.029973963697619788,-0.046642342691158745
DLinear_ETTh2_h192_san_lite_s2021_det,0,defect,0.0214257299511177,-0.09801759624984045
DLinear_ETTh2_h192_san_lite_s2021_det,0,control,-0.012980111558725412,-0.07376574424272628
DLinear_ETTh2_h192_san_lite_s2021_det,1,defect,0.013760364974077628,-0.05718435878734991
DLinear_ETTh2_h192_san_lite_s2021_det,1,control,0.015547052546052669,-0.016814105263343797
DLinear_ETTh2_h192_san_lite_s2021_det,2,defect,0.03239820499598391,0.2816978807950524
DLinear_ETTh2_h192_san_lite_s2021_det,2,control,0.008864460439227735,0.23163882617092763
DLinear_ETTh2_h192_san_lite_s2021_det,3,defect,-0.047138608134239,-0.1683847130526186
DLinear_ETTh2_h192_san_lite_s2021_det,3,control,0.005035069657918701,-0.007107858233898333
DLinear_ETTh2_h192_san_lite_s2021_det,4,defect,-0.010965811397588215,-0.13056594845193306
DLinear_ETTh2_h192_san_lite_s2021_det,4,control,-0.000734888524223015,-0.041151939322886424
DLinear_ETTh2_h192_san_lite_s2021_det,5,defect,-0.00150526404065105,-0.09313847429015
DLinear_ETTh2_h192_san_lite_s2021_det,5,control,-0.010217536329930933,-0.00269862010632357
DLinear_ETTh2_h192_san_lite_s2021_det,6,defect,0.002580321976179186,-0.06278488983710591
DLinear_ETTh2_h192_san_lite_s2021_det,6,control,0.021296459390720085,-0.03639494138420669
DLinear_ETTh2_h192_san_lite_s2021_det,7,defect,-0.0028732829921947504,0.03169548360531537
DLinear_ETTh2_h192_san_lite_s2021_det,7,control,0.015416293974764322,0.25768669699131846
DLinear_ETTh2_h336_fredf_s2021_det,0,defect,0.029199809546018352,-0.04068757017327847
DLinear_ETTh2_h336_fredf_s2021_det,0,control,-0.02988911214399555,-0.1139262623668284
DLinear_ETTh2_h336_fredf_s2021_det,1,defect,0.02643539800073564,-0.027214835426926477
DLinear_ETTh2_h336_fredf_s2021_det,1,control,0.004548228669973366,0.02663719616661726
DLinear_ETTh2_h336_fredf_s2021_det,2,defect,-0.020837071986876593,-0.23271178031846554
DLinear_ETTh2_h336_fredf_s2021_det,2,control,-0.012526058320673208,0.018483989594812164
DLinear_ETTh2_h336_fredf_s2021_det,3,defect,0.03522220210571679,0.027397379986383398
DLinear_ETTh2_h336_fredf_s2021_det,3,control,0.04674286818043111,-0.014452529157231908
DLinear_ETTh2_h336_fredf_s2021_det,4,defect,-0.0004228449996039156,-0.14171243650162618
DLinear_ETTh2_h336_fredf_s2021_det,4,control,-0.0053176510150215045,-0.060166701095544124
DLinear_ETTh2_h336_fredf_s2021_det,5,defect,-0.02270649453304671,0.04976040130895743
DLinear_ETTh2_h336_fredf_s2021_det,5,control,-0.03776991804621737,-0.018514274133286733
DLinear_ETTh2_h336_fredf_s2021_det,6,defect,-0.00851213746839306,0.039263960012142794
DLinear_ETTh2_h336_fredf_s2021_det,6,control,0.01098552435880134,-0.2653457293474326
DLinear_ETTh2_h336_fredf_s2021_det,7,defect,-0.0396067355723827,-0.19769302780276152
DLinear_ETTh2_h336_fredf_s2021_det,7,control,0.0171833784220481,0.06679853751095233
DLinear_ETTh2_h336_fredf_s2021_shuf,0,defect,0.010568777260755217,0.2131538959152244
DLinear_ETTh2_h336_fredf_s2021_shuf,0,control,0.02425445713684529,0.2452060910356873
DLinear_ETTh2_h336_fredf_s2021_shuf,1,defect,-0.01564951200319867,0.0718813951908987
DLinear_ETTh2_h336_fredf_s2021_shuf,1,control,0.012372851086874765,0.018876704754689385
DLinear_ETTh2_h336_fredf_s2021_shuf,2,defect,-0.007770810321358092,0.16677368193900186
DLinear_ETTh2_h336_fredf_s2021_shuf,2,control,0.03548388198133692,-0.05696613430951091
DLinear_ETTh2_h336_fredf_s2021_shuf,3,defect,-0.02664131480189941,0.07327774645288508
DLinear_ETTh2_h336_fredf_s2021_shuf,3,control,-0.00034489316944832194,0.005377645224494059
DLinear_ETTh2_h336_fredf_s2021_shuf,4,defect,-0.014498805985873565,-0.08924440248291293
DLinear_ETTh2_h336_fredf_s2021_shuf,4,control,-0.0009127622054817811,-0.07306803953569865
DLinear_ETTh2_h336_fredf_s2021_shuf,5,defect,0.023702789967922685,0.3160764822458873
DLinear_ETTh2_h336_fredf_s2021_shuf,5,control,-0.009807942502357407,0.14854935776164868
DLinear_ETTh2_h336_fredf_s2021_shuf,6,defect,0.010883279553753287,0.10979411763412658
DLinear_ETTh2_h336_fredf_s2021_shuf,6,control,0.017385262957555325,0.09497386441455236
DLinear_ETTh2_h336_fredf_s2021_shuf,7,defect,-0.002728998351596881,0.1289306549362773
DLinear_ETTh2_h336_fredf_s2021_shuf,7,control,0.024173203200852977,0.07658566875497973
DLinear_ETTh2_h336_fredf_s2022_det,0,defect,-0.02172871446949324,-0.17042969142325146
DLinear_ETTh2_h336_fredf_s2022_det,0,control,0.01813134306810075,0.24756182162904625
DLinear_ETTh2_h336_fredf_s2022_det,1,defect,-0.009273123644560502,0.23205966742612283
DLinear_ETTh2_h336_fredf_s2022_det,1,control,-0.01125884459896462,-0.018252936932556526
DLinear_ETTh2_h336_fredf_s2022_det,2,defect,-0.03772398011153837,-0.03690176283481883
DLinear_ETTh2_h336_fredf_s2022_det,2,control,0.02487734889582266,0.10958178264651916
DLinear_ETTh2_h336_fredf_s2022_det,3,defect,0.028351128646115314,0.06986524916525272
DLinear_ETTh2_h336_fredf_s2022_det,3,control,0.005030996408129923,0.08100482920478505
DLinear_ETTh2_h336_fredf_s2022_det,4,defect,0.02215803919669605,-0.029543130490081393
DLinear_ETTh2_h336_fredf_s2022_det,4,control,0.029482676479725627,0.1821337290021712
DLinear_ETTh2_h336_fredf_s2022_det,5,defect,0.03272455827126427,0.22808493270210034
DLinear_ETTh2_h336_fredf_s2022_det,5,control,0.006692143500903754,0.13572341972367222
DLinear_ETTh2_h336_fredf_s2022_det,6,defect,0.0026855075201385505,0.12446169357069903
DLinear_ETTh2_h336_fredf_s2022_det,6,control,0.019242945046347555,0.1941099938921577
DLinear_ETTh2_h336_fredf_s2022_det,7,defect,-0.024910145009913735,-0.22080643748300655
DLinear_ETTh2_h336_fredf_s2022_det,7,control,-0.02315270251016249,-0.2791237750862232
DLinear_ETTh2_h336_fredf_s2022_shuf,0,defect,-0.00933333029524059,-0.23909593468598286
DLinear_ETTh2_h336_fredf_s2022_shuf,0,control,-0.0005785346343009425,0.2514026584263146
DLinear_ETTh2_h336_fredf_s2022_shuf,1,defect,-0.018423002155308406,0.2616049398128953
DLinear_ETTh2_h336_fredf_s2022_shuf,1,control,-0.0005306409949577075,0.024233072402811705
DLinear_ETTh2_h336_fredf_s2022_shuf,2,defect,0.005667935948812814,-0.002737024756125067
DLinear_ETTh2_h336_fredf_s2022_shuf,2,control,-0.01327223452196819,-0.050543010247192925
DLinear_ETTh2_h336_fredf_s2022_shuf,3,defect,0.01845332969771666,0.009872028375153918
DLinear_ETTh2_h336_fredf_s2022_shuf,3,control,0.027042223655593722,0.2158837433521267
DLinear_ETTh2_h336_fredf_s2022_shuf,4,defect,0.02579371531787821,0.06225935751472705
DLinear_ETTh2_h336_fredf_s2022_shuf,4,control,-0.004879341224628782,0.20202429704453095
DLinear_ETTh2_h336_fredf_s2022_shuf,5,defect,-0.006984060292144355,0.08007637436510402
DLinear_ETTh2_h336_fredf_s2022_shuf,5,control,0.034955619288852754,0.06554114794603573
DLinear_ETTh2_h336_fredf_s2022_shuf,6,defect,0.0021708623746608388,0.19148190567512416
DLinear_ETTh2_h336_fredf_s2022_shuf,6,control,-0.011537781551483686,0.11053507975649984
DLinear_ETTh2_h336_fredf_s2022_shuf,7,defect,0.03230577538615493,0.2744433451039339
DLinear_ETTh2_h336_fredf_s2022_shuf,7,control,0.013362291889797831,-0.04910339170277163
DLinear_ETTh2_h336_fredf_s2023_det,0,defect,0.023099009074122982,0.057327672203867974
DLinear_ETTh2_h336_fredf_s2023_det,0,control,-0.0010012311264190863,0.018287438788745194
DLinear_ETTh2_h336_fredf_s2023_det,1,defect,-0.008021501747102306,0.13905356169930153
DLinear_ETTh2_h336_fredf_s2023_det,1,control,0.0130802391936036,0.17579114247228889
DLinear_ETTh2_h336_fredf_s2023_det,2,defect,0.02207341035704063,0.06273405412073485
DLinear_ETTh2_h336_fredf_s2023_det,2,control,-0.02209931106830668,-0.015612544546520345
DLinear_ETTh2_h336_fredf_s2023_det,3,defect,0.01354665946997822,0.2800451298303564
DLinear_ETTh2_h336_fredf_s2023_det,3,control,0.027608371024853407,0.13117510090539963
DLinear_ETTh2_h336_fredf_s2023_det,4,defect,0.035227085008348875,0.11623093643165101
DLinear_ETTh2_h336_fredf_s2023_det,4,control,-0.00017224675490200384,0.007586616468744906
DLinear_ETTh2_h336_fredf_s2023_det,5,defect,-0.00048254643382607406,0.09853302545337136
DLinear_ETTh2_h336_fredf_s2023_det,5,control,-0.024204711522756817,-0.14232281407758204
DLinear_ETTh2_h336_fredf_s2023_det,6,defect,0.018046742619567603,-0.19993834296119375
DLinear_ETTh2_h336_fredf_s2023_det,6,control,0.012056359231385053,0.0955713899035244
DLinear_ETTh2_h336_fredf_s2023_det,7,defect,-0.021748614462274614,-0.209123783506926
DLinear_ETTh2_h336_fredf_s2023_det,7,control,-0.02158477875934056,0.14151903297236987
DLinear_ETTh2_h336_fredf_s2023_shuf,0,defect,0.02965015498743681,-0.00909615694514713
DLinear_ETTh2_h336_fredf_s2023_shuf,0,control,0.004793921074309642,0.2113325981226398
DLinear_ETTh2_h336_fredf_s2023_shuf,1,defect,0.01589391516224062,0.20734866740118446
DLinear_ETTh2_h336_fredf_s2023_shuf,1,control,0.0052723602592005285,-0.22617220250122758
DLinear_ETTh2_h336_fredf_s2023_shuf,2,defect,0.043084321553636666,0.06339122607462339
DLinear_ETTh2_h336_fredf_s2023_shuf,2,control,0.00971180943612869,0.17417098132600417
DLinear_ETTh2_h336_fredf_s2023_shuf,3,defect,-0.018022069645625447,-0.06463393116551153
DLinear_ETTh2_h336_fredf_s2023_shuf,3,control,0.019885063422543137,0.0017736109409041544
DLinear_ETTh2_h336_fredf_s2023_shuf,4,defect,0.0011958752011139516,-0.22401760993019465
DLinear_ETTh2_h336_fredf_s2023_shuf,4,control,0.00034704397901808774,0.027303558180625534
DLinear_ETTh2_h336_fredf_s2023_shuf,5,defect,-0.010378204766291817,-0.07065449469843763
DLinear_ETTh2_h336_fredf_s2023_shuf,5,control,0.01655069572964738,-0.11019443558376005
DLinear_ETTh2_h336_fredf_s2023_shuf,6,defect,0.027843136492024367,0.06118559807299695
DLinear_ETTh2_h336_fredf_s2023_shuf,6,control,-0.027546080907598164,0.0074715978933267806
DLinear_ETTh2_h336_fredf_s2023_shuf,7,defect,0.014535929928813108,0.16406776744196136
DLinear_ETTh2_h336_fredf_s2023_shuf,7,control,0.014762764440147519,-0.12845601704292456
DLinear_ETTh2_h336_none_s2021_det,0,defect,0.0285946727888215,0.006766559778273483
DLinear_ETTh2_h336_none_s2021_det,0,control,-0.01175877950321709,-0.15403596068125133
DLinear_ETTh2_h336_none_s2021_det,1,defect,-0.020204531974387648,-0.12752110322533763
DLinear_ETTh2_h336_none_s2021_det,1,control,-0.019145061192477796,0.03938269973778844
DLinear_ETTh2_h336_none_s2021_det,2,defect,-0.019197724540363014,-0.19451093840571837
DLinear_ETTh2_h336_none_s2021_det,2,control,0.016972645313844344,0.12504918837179374
DLinear_ETTh2_h336_none_s2021_det,3,defect,-0.0006833946964975924,-0.10987867463544526
DLinear_ETTh2_h336_none_s2021_det,3,control,-0.014509657218402066,-0.05319139918348744
DLinear_ETTh2_h336_none_s2021_det,4,defect,-0.007201598894825334,0.1387004809222747
DLinear_ETTh2_h336_none_s2021_det,4,control,-0.00795378018474962,-0.011581532238495295
DLinear_ETTh2_h336_none_s2021_det,5,defect,-0.028434396895834067,0.08526183813165683
DLinear_ETTh2_h336_none_s2021_det,5,control,0.008411603774895263,-0.02475753230208156
DLinear_ETTh2_h336_none_s2021_det,6,defect,0.022000030225625553,0.09032233734333459
DLinear_ETTh2_h336_none_s2021_det,6,control,-0.004513621347048972,0.12723915131521127
DLinear_ETTh2_h336_none_s2021_det,7,defect,-0.008162833481758235,-0.11812349687015833
DLinear_ETTh2_h336_none_s2021_det,7,control,-0.017431311901928266,0.009150763550584723
DLinear_ETTh2_h336_none_s2021_shuf,0,defect,0.019653478490492652,-0.03334835246193234
DLinear_ETTh2_h336_none_s2021_shuf,0,control,-0.040629631665809636,-0.03384015342715617
DLinear_ETTh2_h336_none_s2021_shuf,1,defect,-0.0012984308503350775,-0.0658171521311977
DLinear_ETTh2_h336_none_s2021_shuf,1,control,-0.02998461259410965,0.02724924381363797
DLinear_ETTh2_h336_none_s2021_shuf,2,defect,-0.014142971314687459,0.05806813592908559
DLinear_ETTh2_h336_none_s2021_shuf,2,control,-0.00565453679505462,-0.12001620528186509
DLinear_ETTh2_h336_none_s2021_shuf,3,defect,0.003132996741776569,0.07903224309371738
DLinear_ETTh2_h336_none_s2021_shuf,3,control,-0.011078984655428302,0.13837061413671609
DLinear_ETTh2_h336_none_s2021_shuf,4,defect,0.022632604813253236,0.0017373918757057313
DLinear_ETTh2_h336_none_s2021_shuf,4,control,0.015732913472798867,-0.19467526562259171
DLinear_ETTh2_h336_none_s2021_shuf,5,defect,-0.0003319759367912865,0.09991756142146048
DLinear_ETTh2_h336_none_s2021_shuf,5,control,0.024719639851479774,0.026164375510536665
DLinear_ETTh2_h336_none_s2021_shuf,6,defect,-0.02252947369760531,-0.2442912728162147
DLinear_ETTh2_h336_none_s2021_shuf,6,control,-0.008361237923981734,-0.1454543055131549
DLinear_ETTh2_h336_none_s2021_shuf,7,defect,0.012124352329343073,-0.05763001588107345
DLinear_ETTh2_h336_none_s2021_shuf,7,control,0.0138496437030631,0.16733552863880405
DLinear_ETTh2_h336_none_s2022_det,0,defect,-0.04785971122414044,-0.22224658621386248
DLinear_ETTh2_h336_none_s2022_det,0,control,-0.011853007454110989,-0.06801474896918719
DLinear_ETTh2_h336_none_s2022_det,1,defect,-0.004701096663152087,0.09830799004355062
DLinear_ETTh2_h336_none_s2022_det,1,control,0.011357820419075676,0.23407890764465225
DLinear_ETTh2_h336_none_s2022_det,2,defect,0.021134507207719724,-0.023105464346770424
DLinear_ETTh2_h336_none_s2022_det,2,control,0.011540000426886,0.06860596612106461
DLinear_ETTh2_h336_none_s2022_det,3,defect,-0.009418081435115029,-0.09835609428421213
DLinear_ETTh2_h336_none_s2022_det,3,control,0.015053885913288965,0.14346242056708167
DLinear_ETTh2_h336_none_s2022_det,4,defect,-0.0012991733873791587,-0.015070463770600244
DLinear_ETTh2_h336_none_s2022_det,4,control,-0.027284418856003162,0.08258630385499881
DLinear_ETTh2_h336_none_s2022_det,5,defect,-0.01840357243598828,-0.19898232954197617
DLinear_ETTh2_h336_none_s2022_det,5,control,0.006326363201191924,-0.1960670986184283
DLinear_ETTh2_h336_none_s2022_det,6,defect,-0.007217710492726907,0.17145328304111634
DLinear_ETTh2_h336_none_s2022_det,6,control,-0.010812295196271611,0.11677906798757083
DLinear_ETTh2_h336_none_s2022_det,7,defect,0.030004209020275945,0.21499292240335402
DLinear_ETTh2_h336_none_s2022_det,7,control,0.039564990787735996,-0.12594671103262675
DLinear_ETTh2_h336_none_s2022_shuf,0,defect,0.05970140081214915,-0.03849878764999769
DLinear_ETTh2_h336_none_s2022_shuf,0,control,-0.025862396354568246,-0.010949065985211824
DLinear_ETTh2_h336_none_s2022_shuf,1,defect,-0.015895906177794638,-0.3797859335299067
DLinear_ETTh2_h336_none_s2022_shuf,1,control,0.013805220332434705,0.2651362563319653
DLinear_ETTh2_h336_none_s2022_shuf,2,defect,-0.0007800519082896281,-0.1171584640122191
DLinear_ETTh2_h336_none_s2022_shuf,2,control,0.008713784320826553,-0.15324615262607194
DLinear_ETTh2_h336_none_s2022_shuf,3,defect,-0.0025307118417274422,0.21879144177142495
DLinear_ETTh2_h336_none_s2022_shuf,3,control,0.0019085859150739701,-0.13694727888322863
DLinear_ETTh2_h336_none_s2022_shuf,4,defect,0.006759784257754581,-0.0632491131442041
DLinear_ETTh2_h336_none_s2022_shuf,4,control,0.01795955493902009,0.0602909169445688
DLinear_ETTh2_h336_none_s2022_shuf,5,defect,-0.038710109344840336,-0.21072433781614783
DLinear_ETTh2_h336_none_s2022_shuf,5,control,0.014892641082256766,-0.2332182086140816
DLinear_ETTh2_h336_none_s2022_shuf,6,defect,0.04267802129077922,-0.08036137833123327
DLinear_ETTh2_h336_none_s2022_shuf,6,control,0.02140376351552096,0.3597051820658744
DLinear_ETTh2_h336_none_s2022_shuf,7,defect,0.01631204941651002,0.10689785773025201
DLinear_ETTh2_h336_none_s2022_shuf,7,control,0.020188603098837122,-0.24793594706993152
DLinear_ETTh2_h336_none_s2023_det,0,defect,0.024560765315168674,0.17324354613712764
DLinear_ETTh2_h336_none_s2023_det,0,control,0.0014614686899354864,-0.15978413659957985
DLinear_ETTh2_h336_none_s2023_det,1,defect,-0.006473804850956653,0.18106279431853128
DLinear_ETTh2_h336_none_s2023_det,1,control,-0.018308578652770482,0.07893537404311274
DLinear_ETTh2_h336_none_s2023_det,2,defect,-0.006639820118508328,0.24928367435661153
DLinear_ETTh2_h336_none_s2023_det,2,control,-0.02461952838647777,-0.1293350382093606
DLinear_ETTh2_h336_none_s2023_det,3,defect,0.02916618171232594,-0.05253310495848549
DLinear_ETTh2_h336_none_s2023_det,3,control,-0.0007220226382946852,-0.16252470971330807
DLinear_ETTh2_h336_none_s2023_det,4,defect,-0.016394135430778202,-0.0004665693435224597
DLinear_ETTh2_h336_none_s2023_det,4,control,-0.01762660569631906,0.08601938649212182
DLinear_ETTh2_h336_none_s2023_det,5,defect,0.0003682794464494076,0.04461920891221366
DLinear_ETTh2_h336_none_s2023_det,5,control,0.0223325506895825,0.024619979789721032
DLinear_ETTh2_h336_none_s2023_det,6,defect,0.01009970860225671,0.12404747700624706
DLinear_ETTh2_h336_none_s2023_det,6,control,-0.01872249428035362,-0.25067685269097895
DLinear_ETTh2_h336_none_s2023_det,7,defect,-0.026988562250563963,-0.1591205847547748
DLinear_ETTh2_h336_none_s2023_det,7,control,0.027997994043455182,0.18763905900624125
DLinear_ETTh2_h336_none_s2023_shuf,0,defect,0.015399874688866054,0.10070620003393682
DLinear_ETTh2_h336_none_s2023_shuf,0,control,0.017094313648404514,0.08453004121133326
DLinear_ETTh2_h336_none_s2023_shuf,1,defect,0.009849507105366093,-0.030944541461814985
DLinear_ETTh2_h336_none_s2023_shuf,1,control,0.007836282433253707,0.2157433345088267
DLinear_ETTh2_h336_none_s2023_shuf,2,defect,0.0069667548111522985,-0.08539835114495471
DLinear_ETTh2_h336_none_s2023_shuf,2,control,-0.0018637905479460385,-0.1638778194559504
DLinear_ETTh2_h336_none_s2023_shuf,3,defect,0.022664524442441308,0.24478988954459524
DLinear_ETTh2_h336_none_s2023_shuf,3,control,-0.01255597309756258,0.23722653545025385
DLinear_ETTh2_h336_none_s2023_shuf,4,defect,-0.010114566622913275,-0.08412797529436514
DLinear_ETTh2_h336_none_s2023_shuf,4,control,0.040176661501617805,-0.02174316746578071
DLinear_ETTh2_h336_none_s2023_shuf,5,defect,-0.00881551844766312,0.15571581573529275
DLinear_ETTh2_h336_none_s2023_shuf,5,control,0.016280150898669285,0.13370619228008787
DLinear_ETTh2_h336_none_s2023_shuf,6,defect,-0.02408404925309363,0.31617497271156697
DLinear_ETTh2_h336_none_s2023_shuf,6,control,0.007674870895375335,0.029073569356246567
DLinear_ETTh2_h336_none_s2023_shuf,7,defect,0.0024811518618999898,0.018675800177053947
DLinear_ETTh2_h336_none_s2023_shuf,7,control,-0.04494354840283048,-0.13463040688643907
DLinear_ETTh2_h336_revin_s2021_det,0,defect,-0.02464211170878749,0.009376644347622587
DLinear_ETTh2_h336_revin_s2021_det,0,control,0.026581858700853597,-0.07602303819140452
DLinear_ETTh2_h336_revin_s2021_det,1,defect,0.006105987671327317,0.06818018356208826
DLinear_ETTh2_h336_revin_s2021_det,1,control,0.0026806693821999827,-0.19282882461909231
DLinear_ETTh2_h336_revin_s2021_det,2,defect,0.024514306887916722,0.14460352396504278
DLinear_ETTh2_h336_revin_s2021_det,2,control,0.018090950512150174,0.26334595188314364
DLinear_ETTh2_h336_revin_s2021_det,3,defect,0.021206988290789028,-0.05956251230918964
DLinear_ETTh2_h336_revin_s2021_det,3,control,0.015806359853042594,0.30225546883557197
DLinear_ETTh2_h336_revin_s2021_det,4,defect,0.034019467900651267,0.04877891073038591
DLinear_ETTh2_h336_revin_s2021_det,4,control,-0.02203904836737052,-0.1111309884157743
DLinear_ETTh2_h336_revin_s2021_det,5,defect,0.008868865732018217,0.1283148968107933
DLinear_ETTh2_h336_revin_s2021_det,5,control,-0.010916446574364396,-0.14357581964608696
DLinear_ETTh2_h336_revin_s2021_det,6,defect,0.008402782873127335,0.06021854593262697
DLinear_ETTh2_h336_revin_s2021_det,6,control,0.013187298114221492,0.0111921556753424
DLinear_ETTh2_h336_revin_s2021_det,7,defect,-0.01982694643124957,-0.04465627181382951
DLinear_ETTh2_h336_revin_s2021_det,7,control,0.011230681335690535,0.04636684975366658
DLinear_ETTh2_h336_revin_s2021_shuf,0,defect,-0.020723598855165115,-0.07097137376252072
DLinear_ETTh2_h336_revin_s2021_shuf,0,control,0.024408430928665452,0.06783633428654023
DLinear_ETTh2_h336_revin_s2021_shuf,1,defect,-0.0027861744319686247,0.16560155482572084
DLinear_ETTh2_h336_revin_s2021_shuf,1,control,-0.0006747783548762741,0.08178433936351245
DLinear_ETTh2_h336_revin_s2021_shuf,2,defect,-0.014652067815704401,-0.008992869265541652
DLinear_ETTh2_h336_revin_s2021_shuf,2,control,0.012518656971210032,0.10068496922431189
DLinear_ETTh2_h336_revin_s2021_shuf,3,defect,-0.03697280779842104,-0.02810784082152275
DLinear_ETTh2_h336_revin_s2021_shuf,3,control,-0.015881877323503966,0.16759880669226476
DLinear_ETTh2_h336_revin_s2021_shuf,4,defect,0.01821492798802948,0.13662362546159862
DLinear_ETTh2_h336_revin_s2021_shuf,4,control,-0.035933452490630846,0.11635142302929627
DLinear_ETTh2_h336_revin_s2021_shuf,5,defect,0.0013064276831088338,-0.04151458496437803
DLinear_ETTh2_h336_revin_s2021_shuf,5,control,0.007255033170876903,-0.03925135742973638
DLinear_ETTh2_h336_revin_s2021_shuf,6,defect,-0.030902423323513686,-0.20704821736238596
DLinear_ETTh2_h336_revin_s2021_shuf,6,control,-0.026455392989768914,0.14760195521737798
DLinear_ETTh2_h336_revin_s2021_shuf,7,defect,0.001358924324147878,0.2487717971641349
DLinear_ETTh2_h336_revin_s2021_shuf,7,control,-0.051812468134605126,0.013194386144946233
DLinear_ETTh2_h336_revin_s2022_det,0,defect,-0.01989235120161857,0.14198072108847212
