cell_id,dataset,backbone,plugin,pred_len,seq_len,seed,val_order,n,window_cover,labels_required_origin_gap,labels_n_train_windows,labels_n_eval_windows,labels_last_train_origin,labels_first_eval_origin,labels_min_origin_gap_actual,labels_last_train_target_end,labels_first_eval_input_start,labels_first_eval_target_start,labels_shared_timepoints_at_boundary,labels_shared_target_points_at_boundary,labels_boundary_ok,labels_purge_origins,labels_min_windows_required,labels_holdout_eligible,disjoint_required_origin_gap,disjoint_n_train_windows,disjoint_n_eval_windows,disjoint_last_train_origin,disjoint_first_eval_origin,disjoint_min_origin_gap_actual,disjoint_last_train_target_end,disjoint_first_eval_input_start,disjoint_first_eval_target_start,disjoint_shared_timepoints_at_boundary,disjoint_shared_target_points_at_boundary,disjoint_boundary_ok,disjoint_purge_origins,disjoint_min_windows_required,disjoint_holdout_eligible,legacy_purge_origins,legacy_min_origin_gap_actual,legacy_shared_timepoints_at_boundary,legacy_shared_target_points_at_boundary,legacy_n_train_windows,legacy_n_eval_windows
DLinear_ETTm2_h336_revin_s2021_det,ETTm2,DLinear,revin,336,96,2021,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_revin_s2021_shuf,ETTm2,DLinear,revin,336,96,2021,shuffled,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_revin_s2022_det,ETTm2,DLinear,revin,336,96,2022,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_revin_s2022_shuf,ETTm2,DLinear,revin,336,96,2022,shuffled,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_revin_s2023_det,ETTm2,DLinear,revin,336,96,2023,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_revin_s2023_shuf,ETTm2,DLinear,revin,336,96,2023,shuffled,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_san_lite_s2021_det,ETTm2,DLinear,san_lite,336,96,2021,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_san_lite_s2021_shuf,ETTm2,DLinear,san_lite,336,96,2021,shuffled,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_san_lite_s2022_det,ETTm2,DLinear,san_lite,336,96,2022,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,336,96,2022,shuffled,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_san_lite_s2023_det,ETTm2,DLinear,san_lite,336,96,2023,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h336_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,336,96,2023,shuffled,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
DLinear_ETTm2_h720_fredf_s2021_det,ETTm2,DLinear,fredf,720,96,2021,deterministic,10801,816,720.0,5040.0,5041.0,5039.0,5760.0,721.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,360.0,200.0,1.0,816.0,4992.0,4993.0,4991.0,5808.0,817.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,408.0,200.0,1.0,200.0,401.0,415.0,319.0,5200.0,5201.0
DLinear_ETTm2_h720_none_s2021_det,ETTm2,DLinear,none,720,96,2021,deterministic,10801,816,720.0,5040.0,5041.0,5039.0,5760.0,721.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,360.0,200.0,1.0,816.0,4992.0,4993.0,4991.0,5808.0,817.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,408.0,200.0,1.0,200.0,401.0,415.0,319.0,5200.0,5201.0
DLinear_ETTm2_h720_revin_s2021_det,ETTm2,DLinear,revin,720,96,2021,deterministic,10801,816,720.0,5040.0,5041.0,5039.0,5760.0,721.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,360.0,200.0,1.0,816.0,4992.0,4993.0,4991.0,5808.0,817.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,408.0,200.0,1.0,200.0,401.0,415.0,319.0,5200.0,5201.0
DLinear_ETTm2_h720_san_lite_s2021_det,ETTm2,DLinear,san_lite,720,96,2021,deterministic,10801,816,720.0,5040.0,5041.0,5039.0,5760.0,721.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,360.0,200.0,1.0,816.0,4992.0,4993.0,4991.0,5808.0,817.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,408.0,200.0,1.0,200.0,401.0,415.0,319.0,5200.0,5201.0
DLinear_ETTm2_h96_fredf_s2021_det,ETTm2,DLinear,fredf,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_fredf_s2021_shuf,ETTm2,DLinear,fredf,96,96,2021,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_fredf_s2022_det,ETTm2,DLinear,fredf,96,96,2022,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_fredf_s2022_shuf,ETTm2,DLinear,fredf,96,96,2022,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_fredf_s2023_det,ETTm2,DLinear,fredf,96,96,2023,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_fredf_s2023_shuf,ETTm2,DLinear,fredf,96,96,2023,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_none_s2021_det,ETTm2,DLinear,none,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_none_s2021_shuf,ETTm2,DLinear,none,96,96,2021,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_none_s2022_det,ETTm2,DLinear,none,96,96,2022,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_none_s2022_shuf,ETTm2,DLinear,none,96,96,2022,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_none_s2023_det,ETTm2,DLinear,none,96,96,2023,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_none_s2023_shuf,ETTm2,DLinear,none,96,96,2023,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_revin_s2021_det,ETTm2,DLinear,revin,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_revin_s2021_shuf,ETTm2,DLinear,revin,96,96,2021,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_revin_s2022_det,ETTm2,DLinear,revin,96,96,2022,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_revin_s2022_shuf,ETTm2,DLinear,revin,96,96,2022,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_revin_s2023_det,ETTm2,DLinear,revin,96,96,2023,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_revin_s2023_shuf,ETTm2,DLinear,revin,96,96,2023,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_san_lite_s2021_det,ETTm2,DLinear,san_lite,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_san_lite_s2021_shuf,ETTm2,DLinear,san_lite,96,96,2021,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_san_lite_s2022_det,ETTm2,DLinear,san_lite,96,96,2022,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_san_lite_s2022_shuf,ETTm2,DLinear,san_lite,96,96,2022,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_san_lite_s2023_det,ETTm2,DLinear,san_lite,96,96,2023,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_ETTm2_h96_san_lite_s2023_shuf,ETTm2,DLinear,san_lite,96,96,2023,shuffled,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
DLinear_Exchange_h192_fredf_s2021_det,Exchange,DLinear,fredf,192,96,2021,deterministic,569,288,192.0,188.0,189.0,187.0,380.0,193.0,475.0,380.0,476.0,95.0,0.0,1.0,96.0,200.0,0.0,288.0,140.0,141.0,139.0,428.0,289.0,427.0,428.0,524.0,0.0,0.0,1.0,144.0,200.0,0.0,200.0,401.0,0.0,0.0,84.0,85.0
DLinear_Exchange_h192_none_s2021_det,Exchange,DLinear,none,192,96,2021,deterministic,569,288,192.0,188.0,189.0,187.0,380.0,193.0,475.0,380.0,476.0,95.0,0.0,1.0,96.0,200.0,0.0,288.0,140.0,141.0,139.0,428.0,289.0,427.0,428.0,524.0,0.0,0.0,1.0,144.0,200.0,0.0,200.0,401.0,0.0,0.0,84.0,85.0
DLinear_Exchange_h192_revin_s2021_det,Exchange,DLinear,revin,192,96,2021,deterministic,569,288,192.0,188.0,189.0,187.0,380.0,193.0,475.0,380.0,476.0,95.0,0.0,1.0,96.0,200.0,0.0,288.0,140.0,141.0,139.0,428.0,289.0,427.0,428.0,524.0,0.0,0.0,1.0,144.0,200.0,0.0,200.0,401.0,0.0,0.0,84.0,85.0
DLinear_Exchange_h192_san_lite_s2021_det,Exchange,DLinear,san_lite,192,96,2021,deterministic,569,288,192.0,188.0,189.0,187.0,380.0,193.0,475.0,380.0,476.0,95.0,0.0,1.0,96.0,200.0,0.0,288.0,140.0,141.0,139.0,428.0,289.0,427.0,428.0,524.0,0.0,0.0,1.0,144.0,200.0,0.0,200.0,401.0,0.0,0.0,84.0,85.0
DLinear_Exchange_h336_fredf_s2021_det,Exchange,DLinear,fredf,336,96,2021,deterministic,425,432,336.0,44.0,45.0,43.0,380.0,337.0,475.0,380.0,476.0,95.0,0.0,1.0,168.0,200.0,0.0,432.0,0.0,0.0,,,,,,,,,0.0,216.0,200.0,0.0,200.0,401.0,31.0,0.0,12.0,13.0
DLinear_Exchange_h336_none_s2021_det,Exchange,DLinear,none,336,96,2021,deterministic,425,432,336.0,44.0,45.0,43.0,380.0,337.0,475.0,380.0,476.0,95.0,0.0,1.0,168.0,200.0,0.0,432.0,0.0,0.0,,,,,,,,,0.0,216.0,200.0,0.0,200.0,401.0,31.0,0.0,12.0,13.0
DLinear_Exchange_h336_revin_s2021_det,Exchange,DLinear,revin,336,96,2021,deterministic,425,432,336.0,44.0,45.0,43.0,380.0,337.0,475.0,380.0,476.0,95.0,0.0,1.0,168.0,200.0,0.0,432.0,0.0,0.0,,,,,,,,,0.0,216.0,200.0,0.0,200.0,401.0,31.0,0.0,12.0,13.0
DLinear_Exchange_h336_san_lite_s2021_det,Exchange,DLinear,san_lite,336,96,2021,deterministic,425,432,336.0,44.0,45.0,43.0,380.0,337.0,475.0,380.0,476.0,95.0,0.0,1.0,168.0,200.0,0.0,432.0,0.0,0.0,,,,,,,,,0.0,216.0,200.0,0.0,200.0,401.0,31.0,0.0,12.0,13.0
DLinear_Exchange_h720_fredf_s2021_det,Exchange,DLinear,fredf,720,96,2021,deterministic,41,816,720.0,0.0,0.0,,,,,,,,,0.0,360.0,200.0,0.0,816.0,0.0,0.0,,,,,,,,,0.0,408.0,200.0,0.0,200.0,40.0,776.0,680.0,1.0,1.0
DLinear_Exchange_h720_none_s2021_det,Exchange,DLinear,none,720,96,2021,deterministic,41,816,720.0,0.0,0.0,,,,,,,,,0.0,360.0,200.0,0.0,816.0,0.0,0.0,,,,,,,,,0.0,408.0,200.0,0.0,200.0,40.0,776.0,680.0,1.0,1.0
DLinear_Exchange_h720_revin_s2021_det,Exchange,DLinear,revin,720,96,2021,deterministic,41,816,720.0,0.0,0.0,,,,,,,,,0.0,360.0,200.0,0.0,816.0,0.0,0.0,,,,,,,,,0.0,408.0,200.0,0.0,200.0,40.0,776.0,680.0,1.0,1.0
DLinear_Exchange_h720_san_lite_s2021_det,Exchange,DLinear,san_lite,720,96,2021,deterministic,41,816,720.0,0.0,0.0,,,,,,,,,0.0,360.0,200.0,0.0,816.0,0.0,0.0,,,,,,,,,0.0,408.0,200.0,0.0,200.0,40.0,776.0,680.0,1.0,1.0
DLinear_Exchange_h96_fredf_s2021_det,Exchange,DLinear,fredf,96,96,2021,deterministic,665,192,96.0,284.0,285.0,283.0,380.0,97.0,475.0,380.0,476.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,236.0,237.0,235.0,428.0,193.0,427.0,428.0,524.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,132.0,133.0
DLinear_Exchange_h96_none_s2021_det,Exchange,DLinear,none,96,96,2021,deterministic,665,192,96.0,284.0,285.0,283.0,380.0,97.0,475.0,380.0,476.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,236.0,237.0,235.0,428.0,193.0,427.0,428.0,524.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,132.0,133.0
DLinear_Exchange_h96_revin_s2021_det,Exchange,DLinear,revin,96,96,2021,deterministic,665,192,96.0,284.0,285.0,283.0,380.0,97.0,475.0,380.0,476.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,236.0,237.0,235.0,428.0,193.0,427.0,428.0,524.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,132.0,133.0
DLinear_Exchange_h96_san_lite_s2021_det,Exchange,DLinear,san_lite,96,96,2021,deterministic,665,192,96.0,284.0,285.0,283.0,380.0,97.0,475.0,380.0,476.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,236.0,237.0,235.0,428.0,193.0,427.0,428.0,524.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,132.0,133.0
DLinear_ILI_h24_fredf_s2021_det,ILI,DLinear,fredf,24,36,2021,deterministic,74,60,24.0,25.0,25.0,24.0,49.0,25.0,84.0,49.0,85.0,35.0,0.0,1.0,12.0,200.0,0.0,60.0,7.0,7.0,6.0,67.0,61.0,66.0,67.0,103.0,0.0,0.0,1.0,30.0,200.0,0.0,200.0,73.0,0.0,0.0,1.0,1.0
DLinear_ILI_h24_none_s2021_det,ILI,DLinear,none,24,36,2021,deterministic,74,60,24.0,25.0,25.0,24.0,49.0,25.0,84.0,49.0,85.0,35.0,0.0,1.0,12.0,200.0,0.0,60.0,7.0,7.0,6.0,67.0,61.0,66.0,67.0,103.0,0.0,0.0,1.0,30.0,200.0,0.0,200.0,73.0,0.0,0.0,1.0,1.0
DLinear_ILI_h24_revin_s2021_det,ILI,DLinear,revin,24,36,2021,deterministic,74,60,24.0,25.0,25.0,24.0,49.0,25.0,84.0,49.0,85.0,35.0,0.0,1.0,12.0,200.0,0.0,60.0,7.0,7.0,6.0,67.0,61.0,66.0,67.0,103.0,0.0,0.0,1.0,30.0,200.0,0.0,200.0,73.0,0.0,0.0,1.0,1.0
DLinear_ILI_h24_san_lite_s2021_det,ILI,DLinear,san_lite,24,36,2021,deterministic,74,60,24.0,25.0,25.0,24.0,49.0,25.0,84.0,49.0,85.0,35.0,0.0,1.0,12.0,200.0,0.0,60.0,7.0,7.0,6.0,67.0,61.0,66.0,67.0,103.0,0.0,0.0,1.0,30.0,200.0,0.0,200.0,73.0,0.0,0.0,1.0,1.0
DLinear_ILI_h36_fredf_s2021_det,ILI,DLinear,fredf,36,36,2021,deterministic,62,72,36.0,13.0,13.0,12.0,49.0,37.0,84.0,49.0,85.0,35.0,0.0,1.0,18.0,200.0,0.0,72.0,0.0,0.0,,,,,,,,,0.0,36.0,200.0,0.0,200.0,61.0,11.0,0.0,1.0,1.0
DLinear_ILI_h36_none_s2021_det,ILI,DLinear,none,36,36,2021,deterministic,62,72,36.0,13.0,13.0,12.0,49.0,37.0,84.0,49.0,85.0,35.0,0.0,1.0,18.0,200.0,0.0,72.0,0.0,0.0,,,,,,,,,0.0,36.0,200.0,0.0,200.0,61.0,11.0,0.0,1.0,1.0
DLinear_ILI_h36_revin_s2021_det,ILI,DLinear,revin,36,36,2021,deterministic,62,72,36.0,13.0,13.0,12.0,49.0,37.0,84.0,49.0,85.0,35.0,0.0,1.0,18.0,200.0,0.0,72.0,0.0,0.0,,,,,,,,,0.0,36.0,200.0,0.0,200.0,61.0,11.0,0.0,1.0,1.0
DLinear_ILI_h36_san_lite_s2021_det,ILI,DLinear,san_lite,36,36,2021,deterministic,62,72,36.0,13.0,13.0,12.0,49.0,37.0,84.0,49.0,85.0,35.0,0.0,1.0,18.0,200.0,0.0,72.0,0.0,0.0,,,,,,,,,0.0,36.0,200.0,0.0,200.0,61.0,11.0,0.0,1.0,1.0
DLinear_ILI_h48_fredf_s2021_det,ILI,DLinear,fredf,48,36,2021,deterministic,50,84,48.0,1.0,1.0,0.0,49.0,49.0,84.0,49.0,85.0,35.0,0.0,1.0,24.0,200.0,0.0,84.0,0.0,0.0,,,,,,,,,0.0,42.0,200.0,0.0,200.0,49.0,35.0,0.0,1.0,1.0
DLinear_ILI_h48_none_s2021_det,ILI,DLinear,none,48,36,2021,deterministic,50,84,48.0,1.0,1.0,0.0,49.0,49.0,84.0,49.0,85.0,35.0,0.0,1.0,24.0,200.0,0.0,84.0,0.0,0.0,,,,,,,,,0.0,42.0,200.0,0.0,200.0,49.0,35.0,0.0,1.0,1.0
DLinear_ILI_h48_revin_s2021_det,ILI,DLinear,revin,48,36,2021,deterministic,50,84,48.0,1.0,1.0,0.0,49.0,49.0,84.0,49.0,85.0,35.0,0.0,1.0,24.0,200.0,0.0,84.0,0.0,0.0,,,,,,,,,0.0,42.0,200.0,0.0,200.0,49.0,35.0,0.0,1.0,1.0
